Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Time_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Time_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Time_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Stream/eval_phase/test_stream/Task000,Time_Stream/eval_phase/test_stream/Task000,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp000,Time_Exp/eval_phase/train_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/train_stream/Task000,Time_Stream/eval_phase/train_stream/Task000,Top1_Acc_MB/train_phase/train_stream/Task000,Time_MB/train_phase/train_stream/Task000,Top1_Acc_Epoch/train_phase/train_stream/Task000,Time_Epoch/train_phase/train_stream/Task000,<eval.metrics.ProjectionOverheadMetric object at 0x7ff05956fe50>/train_phase/train_stream/Task000/Exp000,experience,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp001,Time_Exp/eval_phase/train_stream/Task000/Exp001,<eval.metrics.ProjectionOverheadMetric object at 0x7ff05956fe50>/train_phase/train_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp002,Time_Exp/eval_phase/train_stream/Task000/Exp002,<eval.metrics.ProjectionOverheadMetric object at 0x7ff05956fe50>/train_phase/train_stream/Task000/Exp002
0.9364,0.6791214430704713,0.1243,0.6426944179693237,0.1147,0.6387473329668865,0.3918,1.9642587950220332,0.9368833333333333,4.0010439939796925,0.9368833333333333,4.001678893924691,0.84375,0.0014895149506628513,0.833,7.750834840000607,0.0,1,,,,,,
0.9263,0.6570848770206794,0.9431,0.6435926529811695,0.1016,0.6531765530817211,0.657,1.958077372983098,0.9368833333333333,4.0010439939796925,0.9428666666666666,3.868242491967976,0.875,0.0015850659692659974,0.8462833333333334,13.3941864320077,0.0,2,0.9428666666666666,3.8675866309786215,0.0011269572423771024,,,
0.9061,0.6504395169904456,0.9255,0.6387819040101022,0.9376,0.6303535240003839,0.9230666666666667,1.9218170120147988,0.9368833333333333,4.0010439939796925,0.9384166666666667,4.038516866974533,0.9375,0.0014338740147650242,0.8344333333333334,15.59928965405561,0.0,3,0.9428666666666666,3.8675866309786215,0.0011269572423771024,0.9384166666666667,4.03810170001816,0.001880559022538364
