,Top1_Acc_Exp/eval_phase/train_stream/Exp000,Time_Exp/eval_phase/train_stream/Exp000,Loss_Exp/eval_phase/train_stream/Exp000,Top1_Acc_Stream/eval_phase/train_stream,Time_Stream/eval_phase/train_stream,Loss_Stream/eval_phase/train_stream,Top1_Acc_MB/train_phase/train_stream,Time_MB/train_phase/train_stream,Loss_MB/train_phase/train_stream,Top1_Acc_Epoch/train_phase/train_stream,Time_Epoch/train_phase/train_stream,Loss_Epoch/train_phase/train_stream,<eval.metrics.ProjectionOverheadMetric object at 0x7f1d0843ccd0>/train_phase/train_stream/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Exp000,Time_Exp/eval_phase/test_stream/Exp000,Loss_Exp/eval_phase/test_stream/Exp000,Top1_Acc_Stream/eval_phase/test_stream,Time_Stream/eval_phase/test_stream,Loss_Stream/eval_phase/test_stream,Top1_Acc_Exp/eval_phase/test_stream/Exp001,Time_Exp/eval_phase/test_stream/Exp001,Loss_Exp/eval_phase/test_stream/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Exp002,Time_Exp/eval_phase/test_stream/Exp002,Loss_Exp/eval_phase/test_stream/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Exp003,Time_Exp/eval_phase/test_stream/Exp003,Loss_Exp/eval_phase/test_stream/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Exp004,Time_Exp/eval_phase/test_stream/Exp004,Loss_Exp/eval_phase/test_stream/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Exp005,Time_Exp/eval_phase/test_stream/Exp005,Loss_Exp/eval_phase/test_stream/Exp005,Top1_Acc_Exp/eval_phase/train_stream/Exp001,Time_Exp/eval_phase/train_stream/Exp001,Loss_Exp/eval_phase/train_stream/Exp001,<eval.metrics.ProjectionOverheadMetric object at 0x7f1d0843ccd0>/train_phase/train_stream/Exp001,Top1_Acc_Exp/eval_phase/train_stream/Exp002,Time_Exp/eval_phase/train_stream/Exp002,Loss_Exp/eval_phase/train_stream/Exp002,<eval.metrics.ProjectionOverheadMetric object at 0x7f1d0843ccd0>/train_phase/train_stream/Exp002,Top1_Acc_Exp/eval_phase/train_stream/Exp003,Time_Exp/eval_phase/train_stream/Exp003,Loss_Exp/eval_phase/train_stream/Exp003,<eval.metrics.ProjectionOverheadMetric object at 0x7f1d0843ccd0>/train_phase/train_stream/Exp003,Top1_Acc_Exp/eval_phase/train_stream/Exp004,Time_Exp/eval_phase/train_stream/Exp004,Loss_Exp/eval_phase/train_stream/Exp004,<eval.metrics.ProjectionOverheadMetric object at 0x7f1d0843ccd0>/train_phase/train_stream/Exp004,Top1_Acc_Exp/eval_phase/train_stream/Exp005,Time_Exp/eval_phase/train_stream/Exp005,Loss_Exp/eval_phase/train_stream/Exp005,<eval.metrics.ProjectionOverheadMetric object at 0x7f1d0843ccd0>/train_phase/train_stream/Exp005
10,1.0,0.26719577703624964,0.3975734106804195,0.0,3.744679668918252,4.175190169077653,0.0,0.08219935093075037,3.620137929916382,0.006730769230769231,27.24642222840339,4.559371486076942,0.0,1.0,0.06651279795914888,0.01487219613045454,0.0,0.651263739913702,11.66537566806959,0.0,0.9291305569931865,4.208695613420927,0.0,0.961345087736845,11.673246089410604,0.0,0.9226158680394292,13.336715461671815,0.0,0.6491584540344775,11.66537566806959,0.0,0.7261431547813118,3.200665259125209,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,,,,,,,,,,,,,,,,
11,1.0,0.26719577703624964,0.3975734106804195,0.0,3.744679668918252,4.175190169077653,0.0,0.08219935093075037,3.620137929916382,0.006730769230769231,27.24642222840339,4.559371486076942,0.0,1.0,0.06651279795914888,0.01487219613045454,0.0,0.7317826827056706,11.05719530464399,0.0,0.9291305569931865,4.208695613420927,0.0,0.961345087736845,11.673246089410604,0.0,0.9226158680394292,13.336715461671815,0.0,0.6491584540344775,11.66537566806959,0.0,0.7295894962735474,11.05719530464399,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,,,,,,,,,,,,,,,,
12,1.0,0.26719577703624964,0.3975734106804195,1.0,3.876989278011024,0.6092691851216693,1.0,0.02461994392797351,0.8413394093513489,0.6567441860465116,59.40364971710369,1.7182183748622273,0.0,0.0,0.06724464986473322,1.5827027559280396,0.0,0.0699570463038981,1.5827027559280396,0.0,0.9291305569931865,4.208695613420927,0.0,0.961345087736845,11.673246089410604,0.0,0.9226158680394292,13.336715461671815,0.0,0.6491584540344775,11.66537566806959,0.0,0.7295894962735474,11.05719530464399,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,,,,,,,,,,,,
13,1.0,0.26719577703624964,0.3975734106804195,1.0,3.876989278011024,0.6092691851216693,1.0,0.02461994392797351,0.8413394093513489,0.6567441860465116,59.40364971710369,1.7182183748622273,0.0,0.0,0.06724464986473322,1.5827027559280396,0.0,0.9318237793631852,1.4125909759448125,0.0,0.9296394609846175,1.4125909759448125,0.0,0.961345087736845,11.673246089410604,0.0,0.9226158680394292,13.336715461671815,0.0,0.6491584540344775,11.66537566806959,0.0,0.7295894962735474,11.05719530464399,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,,,,,,,,,,,,
14,1.0,0.26719577703624964,0.3975734106804195,1.0,3.876989278011024,0.6092691851216693,1.0,0.02461994392797351,0.8413394093513489,0.6567441860465116,59.40364971710369,1.7182183748622273,0.0,0.0,0.06724464986473322,1.5827027559280396,1.0,0.9685142650268972,0.6093309260212356,0.0,0.9296394609846175,1.4125909759448125,1.0,0.9663789691403508,0.6093309260212356,0.0,0.9226158680394292,13.336715461671815,0.0,0.6491584540344775,11.66537566806959,0.0,0.7295894962735474,11.05719530464399,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,,,,,,,,,,,,
15,1.0,0.26719577703624964,0.3975734106804195,1.0,3.876989278011024,0.6092691851216693,1.0,0.02461994392797351,0.8413394093513489,0.6567441860465116,59.40364971710369,1.7182183748622273,0.0,0.0,0.06724464986473322,1.5827027559280396,0.0,0.9300267482176423,7.341855452042218,0.0,0.9296394609846175,1.4125909759448125,1.0,0.9663789691403508,0.6093309260212356,0.0,0.9278208310715854,7.341855452042218,0.0,0.6491584540344775,11.66537566806959,0.0,0.7295894962735474,11.05719530464399,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,,,,,,,,,,,,
16,1.0,0.26719577703624964,0.3975734106804195,1.0,3.876989278011024,0.6092691851216693,1.0,0.02461994392797351,0.8413394093513489,0.6567441860465116,59.40364971710369,1.7182183748622273,0.0,0.0,0.06724464986473322,1.5827027559280396,0.0,0.6527708093635738,5.895501375198364,0.0,0.9296394609846175,1.4125909759448125,1.0,0.9663789691403508,0.6093309260212356,0.0,0.9278208310715854,7.341855452042218,0.0,0.6505178213119507,5.895501375198364,0.0,0.7295894962735474,11.05719530464399,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,,,,,,,,,,,,
17,1.0,0.26719577703624964,0.3975734106804195,1.0,3.876989278011024,0.6092691851216693,1.0,0.02461994392797351,0.8413394093513489,0.6567441860465116,59.40364971710369,1.7182183748622273,0.0,0.0,0.06724464986473322,1.5827027559280396,0.0,0.7305445172823966,5.331531689898802,0.0,0.9296394609846175,1.4125909759448125,1.0,0.9663789691403508,0.6093309260212356,0.0,0.9278208310715854,7.341855452042218,0.0,0.6505178213119507,5.895501375198364,0.0,0.7283313400112092,5.331531689898802,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,,,,,,,,,,,,
18,1.0,0.26719577703624964,0.3975734106804195,0.0,3.7057556589134037,1.5112865318372413,0.0,0.03788394806906581,1.6077218055725098,0.3446601941747573,86.01840831292793,1.8607426106351093,0.0,0.0,0.06722719129174948,1.618615746498108,0.0,0.06985138496384025,1.618615746498108,0.0,0.9296394609846175,1.4125909759448125,1.0,0.9663789691403508,0.6093309260212356,0.0,0.9278208310715854,7.341855452042218,0.0,0.6505178213119507,5.895501375198364,0.0,0.7283313400112092,5.331531689898802,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,,,,,,,,
19,1.0,0.26719577703624964,0.3975734106804195,0.0,3.7057556589134037,1.5112865318372413,0.0,0.03788394806906581,1.6077218055725098,0.3446601941747573,86.01840831292793,1.8607426106351093,0.0,0.0,0.06722719129174948,1.618615746498108,0.0,0.9345346111804247,1.7133708687929006,0.0,0.9323457046411932,1.7133708687929006,1.0,0.9663789691403508,0.6093309260212356,0.0,0.9278208310715854,7.341855452042218,0.0,0.6505178213119507,5.895501375198364,0.0,0.7283313400112092,5.331531689898802,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,,,,,,,,
20,1.0,0.26719577703624964,0.3975734106804195,0.0,3.7057556589134037,1.5112865318372413,0.0,0.03788394806906581,1.6077218055725098,0.3446601941747573,86.01840831292793,1.8607426106351093,0.0,0.0,0.06722719129174948,1.618615746498108,1.0,0.9668467841111124,0.9149053901101577,0.0,0.9323457046411932,1.7133708687929006,1.0,0.9647267293184996,0.9149053901101577,0.0,0.9278208310715854,7.341855452042218,0.0,0.6505178213119507,5.895501375198364,0.0,0.7283313400112092,5.331531689898802,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,,,,,,,,
21,1.0,0.26719577703624964,0.3975734106804195,0.0,3.7057556589134037,1.5112865318372413,0.0,0.03788394806906581,1.6077218055725098,0.3446601941747573,86.01840831292793,1.8607426106351093,0.0,0.0,0.06722719129174948,1.618615746498108,0.0,0.9287356440909207,1.5110416014989216,0.0,0.9323457046411932,1.7133708687929006,1.0,0.9647267293184996,0.9149053901101577,0.0,0.9265315472148359,1.5110416014989216,0.0,0.6505178213119507,5.895501375198364,0.0,0.7283313400112092,5.331531689898802,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,,,,,,,,
22,1.0,0.26719577703624964,0.3975734106804195,0.0,3.7057556589134037,1.5112865318372413,0.0,0.03788394806906581,1.6077218055725098,0.3446601941747573,86.01840831292793,1.8607426106351093,0.0,0.0,0.06722719129174948,1.618615746498108,0.0,0.6511729769408703,6.272516395734704,0.0,0.9323457046411932,1.7133708687929006,1.0,0.9647267293184996,0.9149053901101577,0.0,0.9265315472148359,1.5110416014989216,0.0,0.6490368316881359,6.272516395734704,0.0,0.7283313400112092,5.331531689898802,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,,,,,,,,
23,1.0,0.26719577703624964,0.3975734106804195,0.0,3.7057556589134037,1.5112865318372413,0.0,0.03788394806906581,1.6077218055725098,0.3446601941747573,86.01840831292793,1.8607426106351093,0.0,0.0,0.06722719129174948,1.618615746498108,0.0,0.731810053344816,5.389426028374398,0.0,0.9323457046411932,1.7133708687929006,1.0,0.9647267293184996,0.9149053901101577,0.0,0.9265315472148359,1.5110416014989216,0.0,0.6490368316881359,6.272516395734704,0.0,0.7295893961563706,5.389426028374398,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,,,,,,,,
24,1.0,0.26719577703624964,0.3975734106804195,0.98224043715847,2.627242874354124,1.3491495616449034,0.5833333333333334,0.06489815190434456,1.3471417427062988,0.3879781420765027,81.57773871999234,2.3490017958677534,0.0,0.0,0.06708413874730468,1.7729990482330322,0.0,0.06971203302964568,1.7729990482330322,0.0,0.9323457046411932,1.7133708687929006,1.0,0.9647267293184996,0.9149053901101577,0.0,0.9265315472148359,1.5110416014989216,0.0,0.6490368316881359,6.272516395734704,0.0,0.7295893961563706,5.389426028374398,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,0.98224043715847,2.624652011319995,1.3491495616449034,0.12657882552593946,,,,
25,1.0,0.26719577703624964,0.3975734106804195,0.98224043715847,2.627242874354124,1.3491495616449034,0.5833333333333334,0.06489815190434456,1.3471417427062988,0.3879781420765027,81.57773871999234,2.3490017958677534,0.0,0.0,0.06708413874730468,1.7729990482330322,0.0,0.9390954640693963,1.9124733943205614,0.0,0.936879517044872,1.9124733943205614,1.0,0.9647267293184996,0.9149053901101577,0.0,0.9265315472148359,1.5110416014989216,0.0,0.6490368316881359,6.272516395734704,0.0,0.7295893961563706,5.389426028374398,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,0.98224043715847,2.624652011319995,1.3491495616449034,0.12657882552593946,,,,
26,1.0,0.26719577703624964,0.3975734106804195,0.98224043715847,2.627242874354124,1.3491495616449034,0.5833333333333334,0.06489815190434456,1.3471417427062988,0.3879781420765027,81.57773871999234,2.3490017958677534,0.0,0.0,0.06708413874730468,1.7729990482330322,0.02973977695167286,0.9649814893491566,1.377319253953416,0.0,0.936879517044872,1.9124733943205614,0.02973977695167286,0.9628413026221097,1.377319253953416,0.0,0.9265315472148359,1.5110416014989216,0.0,0.6490368316881359,6.272516395734704,0.0,0.7295893961563706,5.389426028374398,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,0.98224043715847,2.624652011319995,1.3491495616449034,0.12657882552593946,,,,
27,1.0,0.26719577703624964,0.3975734106804195,0.98224043715847,2.627242874354124,1.3491495616449034,0.5833333333333334,0.06489815190434456,1.3471417427062988,0.3879781420765027,81.57773871999234,2.3490017958677534,0.0,0.0,0.06708413874730468,1.7729990482330322,0.0,0.9251809087581933,1.7892794488936432,0.0,0.936879517044872,1.9124733943205614,0.02973977695167286,0.9628413026221097,1.377319253953416,0.0,0.922977542039007,1.7892794488936432,0.0,0.6490368316881359,6.272516395734704,0.0,0.7295893961563706,5.389426028374398,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,0.98224043715847,2.624652011319995,1.3491495616449034,0.12657882552593946,,,,
28,1.0,0.26719577703624964,0.3975734106804195,0.98224043715847,2.627242874354124,1.3491495616449034,0.5833333333333334,0.06489815190434456,1.3471417427062988,0.3879781420765027,81.57773871999234,2.3490017958677534,0.0,0.0,0.06708413874730468,1.7729990482330322,0.9891304347826086,0.651306273881346,1.3493500986824865,0.0,0.936879517044872,1.9124733943205614,0.02973977695167286,0.9628413026221097,1.377319253953416,0.0,0.922977542039007,1.7892794488936432,0.9891304347826086,0.6491872379556298,1.3493500986824865,0.0,0.7295893961563706,5.389426028374398,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,0.98224043715847,2.624652011319995,1.3491495616449034,0.12657882552593946,,,,
29,1.0,0.26719577703624964,0.3975734106804195,0.98224043715847,2.627242874354124,1.3491495616449034,0.5833333333333334,0.06489815190434456,1.3471417427062988,0.3879781420765027,81.57773871999234,2.3490017958677534,0.0,0.0,0.06708413874730468,1.7729990482330322,0.0,0.732449809089303,4.580459826063402,0.0,0.936879517044872,1.9124733943205614,0.02973977695167286,0.9628413026221097,1.377319253953416,0.0,0.922977542039007,1.7892794488936432,0.9891304347826086,0.6491872379556298,1.3493500986824865,0.0,0.7301393402740359,4.580459826063402,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,0.98224043715847,2.624652011319995,1.3491495616449034,0.12657882552593946,,,,
30,1.0,0.26719577703624964,0.3975734106804195,1.0,2.913321665022522,1.4102337199368293,0.8571428571428571,0.041885965038090944,1.4223893880844116,0.42998760842627015,113.32983758905903,2.1736057045439066,0.0,0.0,0.06621110299602151,1.9726365804672241,0.0,0.06876361602917314,1.9726365804672241,0.0,0.936879517044872,1.9124733943205614,0.02973977695167286,0.9628413026221097,1.377319253953416,0.0,0.922977542039007,1.7892794488936432,0.9891304347826086,0.6491872379556298,1.3493500986824865,0.0,0.7301393402740359,4.580459826063402,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,0.98224043715847,2.624652011319995,1.3491495616449034,0.12657882552593946,1.0,2.910808503162116,1.4102337199368293,0.1624510264955461
31,1.0,0.26719577703624964,0.3975734106804195,1.0,2.913321665022522,1.4102337199368293,0.8571428571428571,0.041885965038090944,1.4223893880844116,0.42998760842627015,113.32983758905903,2.1736057045439066,0.0,0.0,0.06621110299602151,1.9726365804672241,0.0,0.9347140463069081,2.200479589975797,0.0,0.9325391799211502,2.200479589975797,0.02973977695167286,0.9628413026221097,1.377319253953416,0.0,0.922977542039007,1.7892794488936432,0.9891304347826086,0.6491872379556298,1.3493500986824865,0.0,0.7301393402740359,4.580459826063402,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,0.98224043715847,2.624652011319995,1.3491495616449034,0.12657882552593946,1.0,2.910808503162116,1.4102337199368293,0.1624510264955461
32,1.0,0.26719577703624964,0.3975734106804195,1.0,2.913321665022522,1.4102337199368293,0.8571428571428571,0.041885965038090944,1.4223893880844116,0.42998760842627015,113.32983758905903,2.1736057045439066,0.0,0.0,0.06621110299602151,1.9726365804672241,0.0,0.9642401225864887,1.663649303762443,0.0,0.9325391799211502,2.200479589975797,0.0,0.9621093571186066,1.663649303762443,0.0,0.922977542039007,1.7892794488936432,0.9891304347826086,0.6491872379556298,1.3493500986824865,0.0,0.7301393402740359,4.580459826063402,0.0,3.7425886639393866,4.175190169077653,0.33086222782731056,1.0,3.8744629863649607,0.6092691851216693,0.19598882365971804,0.0,3.7032432868145406,1.5112865318372413,0.19180144183337688,0.98224043715847,2.624652011319995,1.3491495616449034,0.12657882552593946,1.0,2.910808503162116,1.4102337199368293,0.1624510264955461
