,Top1_Acc_Exp/eval_phase/train_stream/Exp000,Time_Exp/eval_phase/train_stream/Exp000,Loss_Exp/eval_phase/train_stream/Exp000,Top1_Acc_Stream/eval_phase/train_stream,Time_Stream/eval_phase/train_stream,Loss_Stream/eval_phase/train_stream,Top1_Acc_MB/train_phase/train_stream,Time_MB/train_phase/train_stream,Loss_MB/train_phase/train_stream,Top1_Acc_Epoch/train_phase/train_stream,Time_Epoch/train_phase/train_stream,Loss_Epoch/train_phase/train_stream,<eval.metrics.ProjectionOverheadMetric object at 0x7f1af9d4a200>/train_phase/train_stream/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Exp000,Time_Exp/eval_phase/test_stream/Exp000,Loss_Exp/eval_phase/test_stream/Exp000,Top1_Acc_Stream/eval_phase/test_stream,Time_Stream/eval_phase/test_stream,Loss_Stream/eval_phase/test_stream,Top1_Acc_Exp/eval_phase/test_stream/Exp001,Time_Exp/eval_phase/test_stream/Exp001,Loss_Exp/eval_phase/test_stream/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Exp002,Time_Exp/eval_phase/test_stream/Exp002,Loss_Exp/eval_phase/test_stream/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Exp003,Time_Exp/eval_phase/test_stream/Exp003,Loss_Exp/eval_phase/test_stream/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Exp004,Time_Exp/eval_phase/test_stream/Exp004,Loss_Exp/eval_phase/test_stream/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Exp005,Time_Exp/eval_phase/test_stream/Exp005,Loss_Exp/eval_phase/test_stream/Exp005,Top1_Acc_Exp/eval_phase/train_stream/Exp001,Time_Exp/eval_phase/train_stream/Exp001,Loss_Exp/eval_phase/train_stream/Exp001,<eval.metrics.ProjectionOverheadMetric object at 0x7f1af9d4a200>/train_phase/train_stream/Exp001,Top1_Acc_Exp/eval_phase/train_stream/Exp002,Time_Exp/eval_phase/train_stream/Exp002,Loss_Exp/eval_phase/train_stream/Exp002,<eval.metrics.ProjectionOverheadMetric object at 0x7f1af9d4a200>/train_phase/train_stream/Exp002,Top1_Acc_Exp/eval_phase/train_stream/Exp003,Time_Exp/eval_phase/train_stream/Exp003,Loss_Exp/eval_phase/train_stream/Exp003,<eval.metrics.ProjectionOverheadMetric object at 0x7f1af9d4a200>/train_phase/train_stream/Exp003,Top1_Acc_Exp/eval_phase/train_stream/Exp004,Time_Exp/eval_phase/train_stream/Exp004,Loss_Exp/eval_phase/train_stream/Exp004,<eval.metrics.ProjectionOverheadMetric object at 0x7f1af9d4a200>/train_phase/train_stream/Exp004,Top1_Acc_Exp/eval_phase/train_stream/Exp005,Time_Exp/eval_phase/train_stream/Exp005,Loss_Exp/eval_phase/train_stream/Exp005,<eval.metrics.ProjectionOverheadMetric object at 0x7f1af9d4a200>/train_phase/train_stream/Exp005
10,1.0,0.2703099609352648,0.3975734106804195,1.0,3.747366489842534,9.804864182045164e-05,1.0,0.10708529315888882,0.0037859638687223196,0.8153846153846154,7.939559840597212,0.927785714730495,0.0,0.0,0.06723343161866069,11.008227348327637,0.0,0.6521799620240927,10.03656990631767,1.0,0.9377035391516984,8.630442579697746e-05,0.0,0.9621929530985653,10.596381701501329,0.0,0.9240624802187085,12.715379300967667,0.0,0.6500498363748193,10.03656990631767,0.0,0.7238410678692162,3.200665259125209,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,,,,,,,,,,,,,,,,
11,1.0,0.2703099609352648,0.3975734106804195,1.0,3.747366489842534,9.804864182045164e-05,1.0,0.10708529315888882,0.0037859638687223196,0.8153846153846154,7.939559840597212,0.927785714730495,0.0,0.0,0.06723343161866069,11.008227348327637,0.0,0.7290360969491303,14.211639347642954,1.0,0.9377035391516984,8.630442579697746e-05,0.0,0.9621929530985653,10.596381701501329,0.0,0.9240624802187085,12.715379300967667,0.0,0.6500498363748193,10.03656990631767,0.0,0.7268331991508603,14.211639347642954,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,,,,,,,,,,,,,,,,
12,1.0,0.2703099609352648,0.3975734106804195,1.0,3.8656888250261545,7.489668511224472e-07,1.0,0.09818700375035405,7.669093065487687e-06,0.8604651162790697,11.337599833961576,0.8797920486233547,0.0,0.0,0.06748430617153645,14.741175651550293,0.0,0.06978247594088316,14.741175651550293,1.0,0.9377035391516984,8.630442579697746e-05,0.0,0.9621929530985653,10.596381701501329,0.0,0.9240624802187085,12.715379300967667,0.0,0.6500498363748193,10.03656990631767,0.0,0.7268331991508603,14.211639347642954,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,,,,,,,,,,,,
13,1.0,0.2703099609352648,0.3975734106804195,1.0,3.8656888250261545,7.489668511224472e-07,1.0,0.09818700375035405,7.669093065487687e-06,0.8604651162790697,11.337599833961576,0.8797920486233547,0.0,0.0,0.06748430617153645,14.741175651550293,0.0,0.9346442078240216,17.10000647031344,0.0,0.9324418110772967,17.10000647031344,0.0,0.9621929530985653,10.596381701501329,0.0,0.9240624802187085,12.715379300967667,0.0,0.6500498363748193,10.03656990631767,0.0,0.7268331991508603,14.211639347642954,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,,,,,,,,,,,,
14,1.0,0.2703099609352648,0.3975734106804195,1.0,3.8656888250261545,7.489668511224472e-07,1.0,0.09818700375035405,7.669093065487687e-06,0.8604651162790697,11.337599833961576,0.8797920486233547,0.0,0.0,0.06748430617153645,14.741175651550293,1.0,0.9603603421710432,7.462766084701669e-07,0.0,0.9324418110772967,17.10000647031344,1.0,0.9582268558442593,7.462766084701669e-07,0.0,0.9240624802187085,12.715379300967667,0.0,0.6500498363748193,10.03656990631767,0.0,0.7268331991508603,14.211639347642954,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,,,,,,,,,,,,
15,1.0,0.2703099609352648,0.3975734106804195,1.0,3.8656888250261545,7.489668511224472e-07,1.0,0.09818700375035405,7.669093065487687e-06,0.8604651162790697,11.337599833961576,0.8797920486233547,0.0,0.0,0.06748430617153645,14.741175651550293,0.0,0.923024483025074,17.211065868998684,0.0,0.9324418110772967,17.10000647031344,1.0,0.9582268558442593,7.462766084701669e-07,0.0,0.9208179162815213,17.211065868998684,0.0,0.6500498363748193,10.03656990631767,0.0,0.7268331991508603,14.211639347642954,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,,,,,,,,,,,,
16,1.0,0.2703099609352648,0.3975734106804195,1.0,3.8656888250261545,7.489668511224472e-07,1.0,0.09818700375035405,7.669093065487687e-06,0.8604651162790697,11.337599833961576,0.8797920486233547,0.0,0.0,0.06748430617153645,14.741175651550293,0.0,0.6532723810523748,14.911217181578927,0.0,0.9324418110772967,17.10000647031344,1.0,0.9582268558442593,7.462766084701669e-07,0.0,0.9208179162815213,17.211065868998684,0.0,0.6511585749685764,14.911217181578927,0.0,0.7268331991508603,14.211639347642954,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,,,,,,,,,,,,
17,1.0,0.2703099609352648,0.3975734106804195,1.0,3.8656888250261545,7.489668511224472e-07,1.0,0.09818700375035405,7.669093065487687e-06,0.8604651162790697,11.337599833961576,0.8797920486233547,0.0,0.0,0.06748430617153645,14.741175651550293,0.0,0.7321004872210324,17.13625505655119,0.0,0.9324418110772967,17.10000647031344,1.0,0.9582268558442593,7.462766084701669e-07,0.0,0.9208179162815213,17.211065868998684,0.0,0.6511585749685764,14.911217181578927,0.0,0.7299084011465311,17.13625505655119,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,,,,,,,,,,,,
18,1.0,0.2703099609352648,0.3975734106804195,1.0,3.712399465031922,0.00043007910157807027,1.0,0.1544202510267496,0.0008648019284009933,0.8116504854368932,13.729210912715644,1.4518657771038632,0.0,0.0,0.06811813684180379,8.756568908691406,0.0,0.07029052404686809,8.756568908691406,0.0,0.9324418110772967,17.10000647031344,1.0,0.9582268558442593,7.462766084701669e-07,0.0,0.9208179162815213,17.211065868998684,0.0,0.6511585749685764,14.911217181578927,0.0,0.7299084011465311,17.13625505655119,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,,,,,,,,
19,1.0,0.2703099609352648,0.3975734106804195,1.0,3.712399465031922,0.00043007910157807027,1.0,0.1544202510267496,0.0008648019284009933,0.8116504854368932,13.729210912715644,1.4518657771038632,0.0,0.0,0.06811813684180379,8.756568908691406,0.0,0.9362683962099254,10.204221615424522,0.0,0.9341044598259032,10.204221615424522,1.0,0.9582268558442593,7.462766084701669e-07,0.0,0.9208179162815213,17.211065868998684,0.0,0.6511585749685764,14.911217181578927,0.0,0.7299084011465311,17.13625505655119,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,,,,,,,,
20,1.0,0.2703099609352648,0.3975734106804195,1.0,3.712399465031922,0.00043007910157807027,1.0,0.1544202510267496,0.0008648019284009933,0.8116504854368932,13.729210912715644,1.4518657771038632,0.0,0.0,0.06811813684180379,8.756568908691406,0.0,0.9624158670194447,11.949390255385616,0.0,0.9341044598259032,10.204221615424522,0.0,0.9602651800960302,11.949390255385616,0.0,0.9208179162815213,17.211065868998684,0.0,0.6511585749685764,14.911217181578927,0.0,0.7299084011465311,17.13625505655119,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,,,,,,,,
21,1.0,0.2703099609352648,0.3975734106804195,1.0,3.712399465031922,0.00043007910157807027,1.0,0.1544202510267496,0.0008648019284009933,0.8116504854368932,13.729210912715644,1.4518657771038632,0.0,0.0,0.06811813684180379,8.756568908691406,1.0,0.9237239062786102,0.0004416989318687151,0.0,0.9341044598259032,10.204221615424522,0.0,0.9602651800960302,11.949390255385616,1.0,0.9215124379843473,0.0004416989318687151,0.0,0.6511585749685764,14.911217181578927,0.0,0.7299084011465311,17.13625505655119,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,,,,,,,,
22,1.0,0.2703099609352648,0.3975734106804195,1.0,3.712399465031922,0.00043007910157807027,1.0,0.1544202510267496,0.0008648019284009933,0.8116504854368932,13.729210912715644,1.4518657771038632,0.0,0.0,0.06811813684180379,8.756568908691406,0.0,0.6510303816758096,10.503296043561852,0.0,0.9341044598259032,10.204221615424522,0.0,0.9602651800960302,11.949390255385616,1.0,0.9215124379843473,0.0004416989318687151,0.0,0.6489213667809963,10.503296043561852,0.0,0.7299084011465311,17.13625505655119,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,,,,,,,,
23,1.0,0.2703099609352648,0.3975734106804195,1.0,3.712399465031922,0.00043007910157807027,1.0,0.1544202510267496,0.0008648019284009933,0.8116504854368932,13.729210912715644,1.4518657771038632,0.0,0.0,0.06811813684180379,8.756568908691406,0.0,0.7317263032309711,8.58302633833177,0.0,0.9341044598259032,10.204221615424522,0.0,0.9602651800960302,11.949390255385616,1.0,0.9215124379843473,0.0004416989318687151,0.0,0.6489213667809963,10.503296043561852,0.0,0.7295187963172793,8.58302633833177,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,,,,,,,,
24,1.0,0.2703099609352648,0.3975734106804195,1.0,2.637625887989998,0.000740259946540222,1.0,0.2266849372535944,0.001322162919677794,0.7882513661202186,11.783517772797495,1.2186450475077475,0.0,0.0,0.06792851397767663,8.676888465881348,0.0,0.07019387232139707,8.676888465881348,0.0,0.9341044598259032,10.204221615424522,0.0,0.9602651800960302,11.949390255385616,1.0,0.9215124379843473,0.0004416989318687151,0.0,0.6489213667809963,10.503296043561852,0.0,0.7295187963172793,8.58302633833177,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,1.0,2.6354725216515362,0.000740259946540222,0.0,,,,
25,1.0,0.2703099609352648,0.3975734106804195,1.0,2.637625887989998,0.000740259946540222,1.0,0.2266849372535944,0.001322162919677794,0.7882513661202186,11.783517772797495,1.2186450475077475,0.0,0.0,0.06792851397767663,8.676888465881348,0.0,0.9338469449430704,7.84003026668842,0.0,0.9316678592003882,7.84003026668842,0.0,0.9602651800960302,11.949390255385616,1.0,0.9215124379843473,0.0004416989318687151,0.0,0.6489213667809963,10.503296043561852,0.0,0.7295187963172793,8.58302633833177,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,1.0,2.6354725216515362,0.000740259946540222,0.0,,,,
26,1.0,0.2703099609352648,0.3975734106804195,1.0,2.637625887989998,0.000740259946540222,1.0,0.2266849372535944,0.001322162919677794,0.7882513661202186,11.783517772797495,1.2186450475077475,0.0,0.0,0.06792851397767663,8.676888465881348,0.0,0.9615790126845241,9.644887807200833,0.0,0.9316678592003882,7.84003026668842,0.0,0.959459506906569,9.644887807200833,1.0,0.9215124379843473,0.0004416989318687151,0.0,0.6489213667809963,10.503296043561852,0.0,0.7295187963172793,8.58302633833177,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,1.0,2.6354725216515362,0.000740259946540222,0.0,,,,
27,1.0,0.2703099609352648,0.3975734106804195,1.0,2.637625887989998,0.000740259946540222,1.0,0.2266849372535944,0.001322162919677794,0.7882513661202186,11.783517772797495,1.2186450475077475,0.0,0.0,0.06792851397767663,8.676888465881348,0.0,0.9232193762436509,13.157174716624178,0.0,0.9316678592003882,7.84003026668842,0.0,0.959459506906569,9.644887807200833,0.0,0.9209988689981401,13.157174716624178,0.0,0.6489213667809963,10.503296043561852,0.0,0.7295187963172793,8.58302633833177,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,1.0,2.6354725216515362,0.000740259946540222,0.0,,,,
28,1.0,0.2703099609352648,0.3975734106804195,1.0,2.637625887989998,0.000740259946540222,1.0,0.2266849372535944,0.001322162919677794,0.7882513661202186,11.783517772797495,1.2186450475077475,0.0,0.0,0.06792851397767663,8.676888465881348,1.0,0.6509499219246209,0.0007393093622775506,0.0,0.9316678592003882,7.84003026668842,0.0,0.959459506906569,9.644887807200833,0.0,0.9209988689981401,13.157174716624178,1.0,0.6488006263971329,0.0007393093622775506,0.0,0.7295187963172793,8.58302633833177,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,1.0,2.6354725216515362,0.000740259946540222,0.0,,,,
29,1.0,0.2703099609352648,0.3975734106804195,1.0,2.637625887989998,0.000740259946540222,1.0,0.2266849372535944,0.001322162919677794,0.7882513661202186,11.783517772797495,1.2186450475077475,0.0,0.0,0.06792851397767663,8.676888465881348,0.0,0.7344642877578735,9.294601893661046,0.0,0.9316678592003882,7.84003026668842,0.0,0.959459506906569,9.644887807200833,0.0,0.9209988689981401,13.157174716624178,1.0,0.6488006263971329,0.0007393093622775506,0.0,0.7322573009878397,9.294601893661046,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,1.0,2.6354725216515362,0.000740259946540222,0.0,,,,
30,1.0,0.2703099609352648,0.3975734106804195,1.0,2.906944132875651,0.004525178443880514,1.0,0.2484041191637516,0.012586322613060474,0.7571251548946716,15.297539032064378,1.2529249029104796,0.0,0.0,0.06653012102469802,6.966759204864502,0.0,0.0686265081167221,6.966759204864502,0.0,0.9316678592003882,7.84003026668842,0.0,0.959459506906569,9.644887807200833,0.0,0.9209988689981401,13.157174716624178,1.0,0.6488006263971329,0.0007393093622775506,0.0,0.7322573009878397,9.294601893661046,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,1.0,2.6354725216515362,0.000740259946540222,0.0,1.0,2.9047226328402758,0.004525178443880514,0.0013325139880180359
31,1.0,0.2703099609352648,0.3975734106804195,1.0,2.906944132875651,0.004525178443880514,1.0,0.2484041191637516,0.012586322613060474,0.7571251548946716,15.297539032064378,1.2529249029104796,0.0,0.0,0.06653012102469802,6.966759204864502,0.0,0.9349891408346593,6.196593889823327,0.0,0.9328074217773974,6.196593889823327,0.0,0.959459506906569,9.644887807200833,0.0,0.9209988689981401,13.157174716624178,1.0,0.6488006263971329,0.0007393093622775506,0.0,0.7322573009878397,9.294601893661046,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,1.0,2.6354725216515362,0.000740259946540222,0.0,1.0,2.9047226328402758,0.004525178443880514,0.0013325139880180359
32,1.0,0.2703099609352648,0.3975734106804195,1.0,2.906944132875651,0.004525178443880514,1.0,0.2484041191637516,0.012586322613060474,0.7571251548946716,15.297539032064378,1.2529249029104796,0.0,0.0,0.06653012102469802,6.966759204864502,0.0,0.9633523533120751,6.807465641915133,0.0,0.9328074217773974,6.196593889823327,0.0,0.9611702049151063,6.807465641915133,0.0,0.9209988689981401,13.157174716624178,1.0,0.6488006263971329,0.0007393093622775506,0.0,0.7322573009878397,9.294601893661046,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,1.0,2.6354725216515362,0.000740259946540222,0.0,1.0,2.9047226328402758,0.004525178443880514,0.0013325139880180359
33,1.0,0.2703099609352648,0.3975734106804195,1.0,2.906944132875651,0.004525178443880514,1.0,0.2484041191637516,0.012586322613060474,0.7571251548946716,15.297539032064378,1.2529249029104796,0.0,0.0,0.06653012102469802,6.966759204864502,0.0,0.9250737032853067,10.056243327236915,0.0,0.9328074217773974,6.196593889823327,0.0,0.9611702049151063,6.807465641915133,0.0,0.9228708841837943,10.056243327236915,1.0,0.6488006263971329,0.0007393093622775506,0.0,0.7322573009878397,9.294601893661046,1.0,3.745286545250565,9.804864182045164e-05,0.006337086204439402,1.0,3.8635851801373065,7.489668511224472e-07,0.0,1.0,3.7101820781826973,0.00043007910157807027,0.0,1.0,2.6354725216515362,0.000740259946540222,0.0,1.0,2.9047226328402758,0.004525178443880514,0.0013325139880180359
