,Top1_Acc_Exp/eval_phase/train_stream/Exp000,Time_Exp/eval_phase/train_stream/Exp000,Loss_Exp/eval_phase/train_stream/Exp000,Top1_Acc_Stream/eval_phase/train_stream,Time_Stream/eval_phase/train_stream,Loss_Stream/eval_phase/train_stream,Top1_Acc_MB/train_phase/train_stream,Time_MB/train_phase/train_stream,Loss_MB/train_phase/train_stream,Top1_Acc_Epoch/train_phase/train_stream,Time_Epoch/train_phase/train_stream,Loss_Epoch/train_phase/train_stream,<eval.metrics.ProjectionOverheadMetric object at 0x7f86261a0af0>/train_phase/train_stream/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Exp000,Time_Exp/eval_phase/test_stream/Exp000,Loss_Exp/eval_phase/test_stream/Exp000,Top1_Acc_Stream/eval_phase/test_stream,Time_Stream/eval_phase/test_stream,Loss_Stream/eval_phase/test_stream,Top1_Acc_Exp/eval_phase/test_stream/Exp001,Time_Exp/eval_phase/test_stream/Exp001,Loss_Exp/eval_phase/test_stream/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Exp002,Time_Exp/eval_phase/test_stream/Exp002,Loss_Exp/eval_phase/test_stream/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Exp003,Time_Exp/eval_phase/test_stream/Exp003,Loss_Exp/eval_phase/test_stream/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Exp004,Time_Exp/eval_phase/test_stream/Exp004,Loss_Exp/eval_phase/test_stream/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Exp005,Time_Exp/eval_phase/test_stream/Exp005,Loss_Exp/eval_phase/test_stream/Exp005,Top1_Acc_Exp/eval_phase/train_stream/Exp001,Time_Exp/eval_phase/train_stream/Exp001,Loss_Exp/eval_phase/train_stream/Exp001,<eval.metrics.ProjectionOverheadMetric object at 0x7f86261a0af0>/train_phase/train_stream/Exp001,Top1_Acc_Exp/eval_phase/train_stream/Exp002,Time_Exp/eval_phase/train_stream/Exp002,Loss_Exp/eval_phase/train_stream/Exp002,<eval.metrics.ProjectionOverheadMetric object at 0x7f86261a0af0>/train_phase/train_stream/Exp002,Top1_Acc_Exp/eval_phase/train_stream/Exp003,Time_Exp/eval_phase/train_stream/Exp003,Loss_Exp/eval_phase/train_stream/Exp003,<eval.metrics.ProjectionOverheadMetric object at 0x7f86261a0af0>/train_phase/train_stream/Exp003,Top1_Acc_Exp/eval_phase/train_stream/Exp004,Time_Exp/eval_phase/train_stream/Exp004,Loss_Exp/eval_phase/train_stream/Exp004,<eval.metrics.ProjectionOverheadMetric object at 0x7f86261a0af0>/train_phase/train_stream/Exp004,Top1_Acc_Exp/eval_phase/train_stream/Exp005,Time_Exp/eval_phase/train_stream/Exp005,Loss_Exp/eval_phase/train_stream/Exp005,<eval.metrics.ProjectionOverheadMetric object at 0x7f86261a0af0>/train_phase/train_stream/Exp005
0,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.9736842105263158,0.29644177900627255,0.5127576071965066,0.3333333333333333,0.06343186181038618,1.2918317317962646,0.19736842105263158,0.3893689061515033,2.14521871115032,0.0,1.0,0.0762877888046205,0.4791543781757355,1.0,0.07854108605533838,0.4791543781757355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.9736842105263158,0.29644177900627255,0.5127576071965066,0.3333333333333333,0.06343186181038618,1.2918317317962646,0.19736842105263158,0.3893689061515033,2.14521871115032,0.0,1.0,0.0762877888046205,0.4791543781757355,0.0,1.0110082370229065,3.3911694379953237,0.0,1.0087126400321722,3.3911694379953237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.9736842105263158,0.29644177900627255,0.5127576071965066,0.3333333333333333,0.06343186181038618,1.2918317317962646,0.19736842105263158,0.3893689061515033,2.14521871115032,0.0,1.0,0.0762877888046205,0.4791543781757355,0.0,1.0434928499162197,6.52286198591211,0.0,1.0087126400321722,3.3911694379953237,0.0,1.0412336536683142,6.52286198591211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.9736842105263158,0.29644177900627255,0.5127576071965066,0.3333333333333333,0.06343186181038618,1.2918317317962646,0.19736842105263158,0.3893689061515033,2.14521871115032,0.0,1.0,0.0762877888046205,0.4791543781757355,0.003875968992248062,0.9996364926919341,2.530026167862175,0.0,1.0087126400321722,3.3911694379953237,0.0,1.0412336536683142,6.52286198591211,0.003875968992248062,0.9973188261501491,2.530026167862175,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.9736842105263158,0.29644177900627255,0.5127576071965066,0.3333333333333333,0.06343186181038618,1.2918317317962646,0.19736842105263158,0.3893689061515033,2.14521871115032,0.0,1.0,0.0762877888046205,0.4791543781757355,0.0,0.7382313688285649,3.1329352259635925,0.0,1.0087126400321722,3.3911694379953237,0.0,1.0412336536683142,6.52286198591211,0.003875968992248062,0.9973188261501491,2.530026167862175,0.0,0.7359973727725446,3.1329352259635925,,,,,,,,,,,,,,,,,,,,,,,
5,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.9736842105263158,0.29644177900627255,0.5127576071965066,0.3333333333333333,0.06343186181038618,1.2918317317962646,0.19736842105263158,0.3893689061515033,2.14521871115032,0.0,1.0,0.0762877888046205,0.4791543781757355,0.0,0.8361775088123977,3.647236519520826,0.0,1.0087126400321722,3.3911694379953237,0.0,1.0412336536683142,6.52286198591211,0.003875968992248062,0.9973188261501491,2.530026167862175,0.0,0.7359973727725446,3.1329352259635925,0.0,0.8338784617371857,3.647236519520826,,,,,,,,,,,,,,,,,,,,
6,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.7788461538461539,4.308706061914563,0.6703057741889586,0.625,1.4824615651741624,0.6414539813995361,0.5596153846153846,99.93591425660998,1.172186286174334,0.0,0.10526315789473684,0.07602578634396195,0.7058079838752747,0.10526315789473684,0.07861667824909091,0.7058079838752747,0.0,1.0087126400321722,3.3911694379953237,0.0,1.0412336536683142,6.52286198591211,0.003875968992248062,0.9973188261501491,2.530026167862175,0.0,0.7359973727725446,3.1329352259635925,0.0,0.8338784617371857,3.647236519520826,0.7788461538461539,4.306019378360361,0.6703057741889586,68.48615135625005,,,,,,,,,,,,,,,,
7,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.7788461538461539,4.308706061914563,0.6703057741889586,0.625,1.4824615651741624,0.6414539813995361,0.5596153846153846,99.93591425660998,1.172186286174334,0.0,0.10526315789473684,0.07602578634396195,0.7058079838752747,0.5807692307692308,1.0846076030284166,0.6832287082305322,0.5807692307692308,1.0822610552422702,0.6832287082305322,0.0,1.0412336536683142,6.52286198591211,0.003875968992248062,0.9973188261501491,2.530026167862175,0.0,0.7359973727725446,3.1329352259635925,0.0,0.8338784617371857,3.647236519520826,0.7788461538461539,4.306019378360361,0.6703057741889586,68.48615135625005,,,,,,,,,,,,,,,,
8,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.7788461538461539,4.308706061914563,0.6703057741889586,0.625,1.4824615651741624,0.6414539813995361,0.5596153846153846,99.93591425660998,1.172186286174334,0.0,0.10526315789473684,0.07602578634396195,0.7058079838752747,0.0,1.5648524044081569,11.142443929906229,0.5807692307692308,1.0822610552422702,0.6832287082305322,0.0,1.5625636167824268,11.142443929906229,0.003875968992248062,0.9973188261501491,2.530026167862175,0.0,0.7359973727725446,3.1329352259635925,0.0,0.8338784617371857,3.647236519520826,0.7788461538461539,4.306019378360361,0.6703057741889586,68.48615135625005,,,,,,,,,,,,,,,,
9,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.7788461538461539,4.308706061914563,0.6703057741889586,0.625,1.4824615651741624,0.6414539813995361,0.5596153846153846,99.93591425660998,1.172186286174334,0.0,0.10526315789473684,0.07602578634396195,0.7058079838752747,0.0,1.6902640950866044,10.347963133523631,0.5807692307692308,1.0822610552422702,0.6832287082305322,0.0,1.5625636167824268,11.142443929906229,0.0,1.6874754200689495,10.347963133523631,0.0,0.7359973727725446,3.1329352259635925,0.0,0.8338784617371857,3.647236519520826,0.7788461538461539,4.306019378360361,0.6703057741889586,68.48615135625005,,,,,,,,,,,,,,,,
10,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.7788461538461539,4.308706061914563,0.6703057741889586,0.625,1.4824615651741624,0.6414539813995361,0.5596153846153846,99.93591425660998,1.172186286174334,0.0,0.10526315789473684,0.07602578634396195,0.7058079838752747,0.0,1.2299623251892626,9.512319658113563,0.5807692307692308,1.0822610552422702,0.6832287082305322,0.0,1.5625636167824268,11.142443929906229,0.0,1.6874754200689495,10.347963133523631,0.0,1.2275706171058118,9.512319658113563,0.0,0.8338784617371857,3.647236519520826,0.7788461538461539,4.306019378360361,0.6703057741889586,68.48615135625005,,,,,,,,,,,,,,,,
11,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.7788461538461539,4.308706061914563,0.6703057741889586,0.625,1.4824615651741624,0.6414539813995361,0.5596153846153846,99.93591425660998,1.172186286174334,0.0,0.10526315789473684,0.07602578634396195,0.7058079838752747,0.0,1.3701378558762372,9.633220483761022,0.5807692307692308,1.0822610552422702,0.6832287082305322,0.0,1.5625636167824268,11.142443929906229,0.0,1.6874754200689495,10.347963133523631,0.0,1.2275706171058118,9.512319658113563,0.0,1.3675124226137996,9.633220483761022,0.7788461538461539,4.306019378360361,0.6703057741889586,68.48615135625005,,,,,,,,,,,,,,,,
12,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.0,6.509153007995337,3.0414440188297007,0.0,2.1808055210858583,3.0815932750701904,0.0,176.04084724979475,2.7320958516764087,0.0,0.0,0.09241116000339389,2.4045679569244385,0.0,0.09474261710420251,2.4045679569244385,0.5807692307692308,1.0822610552422702,0.6832287082305322,0.0,1.5625636167824268,11.142443929906229,0.0,1.6874754200689495,10.347963133523631,0.0,1.2275706171058118,9.512319658113563,0.0,1.3675124226137996,9.633220483761022,0.7788461538461539,4.306019378360361,0.6703057741889586,68.48615135625005,0.0,6.506519324611872,3.0414440188297007,119.77340072020888,,,,,,,,,,,,
13,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.0,6.509153007995337,3.0414440188297007,0.0,2.1808055210858583,3.0815932750701904,0.0,176.04084724979475,2.7320958516764087,0.0,0.0,0.09241116000339389,2.4045679569244385,1.0,1.0807445799000561,0.1468644543335988,1.0,1.0784337720833719,0.1468644543335988,0.0,1.5625636167824268,11.142443929906229,0.0,1.6874754200689495,10.347963133523631,0.0,1.2275706171058118,9.512319658113563,0.0,1.3675124226137996,9.633220483761022,0.7788461538461539,4.306019378360361,0.6703057741889586,68.48615135625005,0.0,6.506519324611872,3.0414440188297007,119.77340072020888,,,,,,,,,,,,
14,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.0,6.509153007995337,3.0414440188297007,0.0,2.1808055210858583,3.0815932750701904,0.0,176.04084724979475,2.7320958516764087,0.0,0.0,0.09241116000339389,2.4045679569244385,0.0,1.1414860598742962,3.0446936906935114,1.0,1.0784337720833719,0.1468644543335988,0.0,1.1392352632246912,3.0446936906935114,0.0,1.6874754200689495,10.347963133523631,0.0,1.2275706171058118,9.512319658113563,0.0,1.3675124226137996,9.633220483761022,0.7788461538461539,4.306019378360361,0.6703057741889586,68.48615135625005,0.0,6.506519324611872,3.0414440188297007,119.77340072020888,,,,,,,,,,,,
15,0.9736842105263158,0.2941815322265029,0.5127576071965066,0.0,6.509153007995337,3.0414440188297007,0.0,2.1808055210858583,3.0815932750701904,0.0,176.04084724979475,2.7320958516764087,0.0,0.0,0.09241116000339389,2.4045679569244385,0.0,1.1022616969421506,8.510155596474345,1.0,1.0784337720833719,0.1468644543335988,0.0,1.1392352632246912,3.0446936906935114,0.0,1.0999556402675807,8.510155596474345,0.0,1.2275706171058118,9.512319658113563,0.0,1.3675124226137996,9.633220483761022,0.7788461538461539,4.306019378360361,0.6703057741889586,68.48615135625005,0.0,6.506519324611872,3.0414440188297007,119.77340072020888,,,,,,,,,,,,
