,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp000,Time_Exp/eval_phase/train_stream/Task000/Exp000,Loss_Exp/eval_phase/train_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/train_stream/Task000,Time_Stream/eval_phase/train_stream/Task000,Loss_Stream/eval_phase/train_stream/Task000,Top1_Acc_MB/train_phase/train_stream/Task000,Time_MB/train_phase/train_stream/Task000,Loss_MB/train_phase/train_stream/Task000,Top1_Acc_Epoch/train_phase/train_stream/Task000,Time_Epoch/train_phase/train_stream/Task000,Loss_Epoch/train_phase/train_stream/Task000,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c1d8700>/train_phase/train_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Time_Exp/eval_phase/test_stream/Task000/Exp000,Loss_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/test_stream/Task000,Time_Stream/eval_phase/test_stream/Task000,Loss_Stream/eval_phase/test_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Time_Exp/eval_phase/test_stream/Task000/Exp001,Loss_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Time_Exp/eval_phase/test_stream/Task000/Exp002,Loss_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Time_Exp/eval_phase/test_stream/Task000/Exp003,Loss_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Time_Exp/eval_phase/test_stream/Task000/Exp004,Loss_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Time_Exp/eval_phase/test_stream/Task000/Exp005,Loss_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp001,Time_Exp/eval_phase/train_stream/Task000/Exp001,Loss_Exp/eval_phase/train_stream/Task000/Exp001,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c1d8700>/train_phase/train_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp002,Time_Exp/eval_phase/train_stream/Task000/Exp002,Loss_Exp/eval_phase/train_stream/Task000/Exp002,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c1d8700>/train_phase/train_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp003,Time_Exp/eval_phase/train_stream/Task000/Exp003,Loss_Exp/eval_phase/train_stream/Task000/Exp003,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c1d8700>/train_phase/train_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp004,Time_Exp/eval_phase/train_stream/Task000/Exp004,Loss_Exp/eval_phase/train_stream/Task000/Exp004,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c1d8700>/train_phase/train_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp005,Time_Exp/eval_phase/train_stream/Task000/Exp005,Loss_Exp/eval_phase/train_stream/Task000/Exp005,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c1d8700>/train_phase/train_stream/Task000/Exp005
0,0.9582333333333334,4.680026645772159,0.13471603819469843,0.9582333333333334,4.680381361860782,0.13471603819469843,1.0,0.0011492390185594559,0.020978467538952827,0.9143666666666667,9.432071610819548,0.2800105496443808,0.0,0.9577,0.9705388401634991,0.14142429686777178,0.9577,0.9709063260816038,0.14142429686777178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.9582333333333334,4.680026645772159,0.13471603819469843,0.9582333333333334,4.680381361860782,0.13471603819469843,1.0,0.0011492390185594559,0.020978467538952827,0.9143666666666667,9.432071610819548,0.2800105496443808,0.0,0.9577,0.9705388401634991,0.14142429686777178,0.0601,0.7664435980841517,3.3504840791225434,0.0601,0.7660764222964644,3.3504840791225434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.9582333333333334,4.680026645772159,0.13471603819469843,0.9582333333333334,4.680381361860782,0.13471603819469843,1.0,0.0011492390185594559,0.020978467538952827,0.9143666666666667,9.432071610819548,0.2800105496443808,0.0,0.9577,0.9705388401634991,0.14142429686777178,0.0659,0.7666504620574415,3.4912244880199435,0.0601,0.7660764222964644,3.3504840791225434,0.0659,0.7662879358977079,3.4912244880199435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.9582333333333334,4.680026645772159,0.13471603819469843,0.9582333333333334,4.680381361860782,0.13471603819469843,1.0,0.0011492390185594559,0.020978467538952827,0.9143666666666667,9.432071610819548,0.2800105496443808,0.0,0.9577,0.9705388401634991,0.14142429686777178,0.0873,0.76898343116045,3.2855778950452805,0.0601,0.7660764222964644,3.3504840791225434,0.0659,0.7662879358977079,3.4912244880199435,0.0873,0.7686218051239848,3.2855778950452805,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.9582333333333334,4.680026645772159,0.13471603819469843,0.9582333333333334,4.680381361860782,0.13471603819469843,1.0,0.0011492390185594559,0.020978467538952827,0.9143666666666667,9.432071610819548,0.2800105496443808,0.0,0.9577,0.9705388401634991,0.14142429686777178,0.1257,0.770950454287231,3.1305709743499754,0.0601,0.7660764222964644,3.3504840791225434,0.0659,0.7662879358977079,3.4912244880199435,0.0873,0.7686218051239848,3.2855778950452805,0.1257,0.7705844482406974,3.1305709743499754,,,,,,,,,,,,,,,,,,,,,,,
5,0.9582333333333334,4.680026645772159,0.13471603819469843,0.9582333333333334,4.680381361860782,0.13471603819469843,1.0,0.0011492390185594559,0.020978467538952827,0.9143666666666667,9.432071610819548,0.2800105496443808,0.0,0.9577,0.9705388401634991,0.14142429686777178,0.0487,0.7684282921254635,3.678188920021057,0.0601,0.7660764222964644,3.3504840791225434,0.0659,0.7662879358977079,3.4912244880199435,0.0873,0.7686218051239848,3.2855778950452805,0.1257,0.7705844482406974,3.1305709743499754,0.0487,0.7680658660829067,3.678188920021057,,,,,,,,,,,,,,,,,,,,
6,0.9582333333333334,4.680026645772159,0.13471603819469843,0.9713166666666667,4.595171412918717,0.09609646936626329,1.0,0.0015610959380865097,0.05870768427848816,0.9241,14.019558794330806,0.2507015307777872,0.0,0.9566,0.7818901096470654,0.14957002992989146,0.9566,0.7822529161348939,0.14957002992989146,0.0601,0.7660764222964644,3.3504840791225434,0.0659,0.7662879358977079,3.4912244880199435,0.0873,0.7686218051239848,3.2855778950452805,0.1257,0.7705844482406974,3.1305709743499754,0.0487,0.7680658660829067,3.678188920021057,0.9713166666666667,4.594671584200114,0.09609646936626329,0.047747612465173006,,,,,,,,,,,,,,,,
7,0.9582333333333334,4.680026645772159,0.13471603819469843,0.9713166666666667,4.595171412918717,0.09609646936626329,1.0,0.0015610959380865097,0.05870768427848816,0.9241,14.019558794330806,0.2507015307777872,0.0,0.9566,0.7818901096470654,0.14957002992989146,0.9667,0.7694117240607738,0.10374195950716966,0.9667,0.7690409976057708,0.10374195950716966,0.0659,0.7662879358977079,3.4912244880199435,0.0873,0.7686218051239848,3.2855778950452805,0.1257,0.7705844482406974,3.1305709743499754,0.0487,0.7680658660829067,3.678188920021057,0.9713166666666667,4.594671584200114,0.09609646936626329,0.047747612465173006,,,,,,,,,,,,,,,,
8,0.9582333333333334,4.680026645772159,0.13471603819469843,0.9713166666666667,4.595171412918717,0.09609646936626329,1.0,0.0015610959380865097,0.05870768427848816,0.9241,14.019558794330806,0.2507015307777872,0.0,0.9566,0.7818901096470654,0.14957002992989146,0.056,0.770434990990907,5.507227075695991,0.9667,0.7690409976057708,0.10374195950716966,0.056,0.7700745146721601,5.507227075695991,0.0873,0.7686218051239848,3.2855778950452805,0.1257,0.7705844482406974,3.1305709743499754,0.0487,0.7680658660829067,3.678188920021057,0.9713166666666667,4.594671584200114,0.09609646936626329,0.047747612465173006,,,,,,,,,,,,,,,,
9,0.9582333333333334,4.680026645772159,0.13471603819469843,0.9713166666666667,4.595171412918717,0.09609646936626329,1.0,0.0015610959380865097,0.05870768427848816,0.9241,14.019558794330806,0.2507015307777872,0.0,0.9566,0.7818901096470654,0.14957002992989146,0.1004,0.770980869885534,4.8878061515092845,0.9667,0.7690409976057708,0.10374195950716966,0.056,0.7700745146721601,5.507227075695991,0.1004,0.7706130342558026,4.8878061515092845,0.1257,0.7705844482406974,3.1305709743499754,0.0487,0.7680658660829067,3.678188920021057,0.9713166666666667,4.594671584200114,0.09609646936626329,0.047747612465173006,,,,,,,,,,,,,,,,
10,0.9582333333333334,4.680026645772159,0.13471603819469843,0.9713166666666667,4.595171412918717,0.09609646936626329,1.0,0.0015610959380865097,0.05870768427848816,0.9241,14.019558794330806,0.2507015307777872,0.0,0.9566,0.7818901096470654,0.14957002992989146,0.0952,0.7727469592355192,4.420800167322159,0.9667,0.7690409976057708,0.10374195950716966,0.056,0.7700745146721601,5.507227075695991,0.1004,0.7706130342558026,4.8878061515092845,0.0952,0.7723826728761196,4.420800167322159,0.0487,0.7680658660829067,3.678188920021057,0.9713166666666667,4.594671584200114,0.09609646936626329,0.047747612465173006,,,,,,,,,,,,,,,,
11,0.9582333333333334,4.680026645772159,0.13471603819469843,0.9713166666666667,4.595171412918717,0.09609646936626329,1.0,0.0015610959380865097,0.05870768427848816,0.9241,14.019558794330806,0.2507015307777872,0.0,0.9566,0.7818901096470654,0.14957002992989146,0.0758,0.7768750581890345,4.65926472902298,0.9667,0.7690409976057708,0.10374195950716966,0.056,0.7700745146721601,5.507227075695991,0.1004,0.7706130342558026,4.8878061515092845,0.0952,0.7723826728761196,4.420800167322159,0.0758,0.7764993016608059,4.65926472902298,0.9713166666666667,4.594671584200114,0.09609646936626329,0.047747612465173006,,,,,,,,,,,,,,,,
