,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp000,Time_Exp/eval_phase/train_stream/Task000/Exp000,Loss_Exp/eval_phase/train_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/train_stream/Task000,Time_Stream/eval_phase/train_stream/Task000,Loss_Stream/eval_phase/train_stream/Task000,Top1_Acc_MB/train_phase/train_stream/Task000,Time_MB/train_phase/train_stream/Task000,Loss_MB/train_phase/train_stream/Task000,Top1_Acc_Epoch/train_phase/train_stream/Task000,Time_Epoch/train_phase/train_stream/Task000,Loss_Epoch/train_phase/train_stream/Task000,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c5b2ce0>/train_phase/train_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Time_Exp/eval_phase/test_stream/Task000/Exp000,Loss_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/test_stream/Task000,Time_Stream/eval_phase/test_stream/Task000,Loss_Stream/eval_phase/test_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Time_Exp/eval_phase/test_stream/Task000/Exp001,Loss_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Time_Exp/eval_phase/test_stream/Task000/Exp002,Loss_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Time_Exp/eval_phase/test_stream/Task000/Exp003,Loss_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Time_Exp/eval_phase/test_stream/Task000/Exp004,Loss_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Time_Exp/eval_phase/test_stream/Task000/Exp005,Loss_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp001,Time_Exp/eval_phase/train_stream/Task000/Exp001,Loss_Exp/eval_phase/train_stream/Task000/Exp001,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c5b2ce0>/train_phase/train_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp002,Time_Exp/eval_phase/train_stream/Task000/Exp002,Loss_Exp/eval_phase/train_stream/Task000/Exp002,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c5b2ce0>/train_phase/train_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp003,Time_Exp/eval_phase/train_stream/Task000/Exp003,Loss_Exp/eval_phase/train_stream/Task000/Exp003,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c5b2ce0>/train_phase/train_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp004,Time_Exp/eval_phase/train_stream/Task000/Exp004,Loss_Exp/eval_phase/train_stream/Task000/Exp004,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c5b2ce0>/train_phase/train_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp005,Time_Exp/eval_phase/train_stream/Task000/Exp005,Loss_Exp/eval_phase/train_stream/Task000/Exp005,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c5b2ce0>/train_phase/train_stream/Task000/Exp005
10,0.96055,4.69468603702262,0.13229850948440192,0.96755,5.219450534787029,0.10689010951318778,1.0,0.0013643428683280945,0.05410522222518921,0.9223666666666667,16.544261533766985,0.251755741947641,0.0,0.9339,0.877913624048233,0.21327385018617862,0.0878,0.8674628338776529,5.844937691241503,0.9663,0.8655820116400719,0.11094492309654015,0.0859,0.8674080930650234,4.440536541938782,0.0799,0.8730854699388146,4.044085623025894,0.0878,0.8670201362110674,5.844937691241503,0.0588,0.7355871857143939,3.474345756173134,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,,,,,,,,,,,,,,,,
11,0.96055,4.69468603702262,0.13229850948440192,0.96755,5.219450534787029,0.10689010951318778,1.0,0.0013643428683280945,0.05410522222518921,0.9223666666666667,16.544261533766985,0.251755741947641,0.0,0.9339,0.877913624048233,0.21327385018617862,0.07,0.8677465389482677,5.335964115858078,0.9663,0.8655820116400719,0.11094492309654015,0.0859,0.8674080930650234,4.440536541938782,0.0799,0.8730854699388146,4.044085623025894,0.0878,0.8670201362110674,5.844937691241503,0.07,0.8673507920466363,5.335964115858078,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,,,,,,,,,,,,,,,,
12,0.96055,4.69468603702262,0.13229850948440192,0.96865,5.197436720598489,0.10550010565937555,0.8125,0.0015483563765883446,0.5806893110275269,0.91955,19.6984125780873,0.26619612800677617,0.0,0.821,0.8762557148002088,0.591679076854125,0.821,0.8766042510978878,0.591679076854125,0.9663,0.8655820116400719,0.11094492309654015,0.0859,0.8674080930650234,4.440536541938782,0.0799,0.8730854699388146,4.044085623025894,0.0878,0.8670201362110674,5.844937691241503,0.07,0.8673507920466363,5.335964115858078,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,,,,,,,,,,,,
13,0.96055,4.69468603702262,0.13229850948440192,0.96865,5.197436720598489,0.10550010565937555,0.8125,0.0015483563765883446,0.5806893110275269,0.91955,19.6984125780873,0.26619612800677617,0.0,0.821,0.8762557148002088,0.591679076854125,0.959,0.866721292026341,0.14413878473918884,0.959,0.8663168246857822,0.14413878473918884,0.0859,0.8674080930650234,4.440536541938782,0.0799,0.8730854699388146,4.044085623025894,0.0878,0.8670201362110674,5.844937691241503,0.07,0.8673507920466363,5.335964115858078,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,,,,,,,,,,,,
14,0.96055,4.69468603702262,0.13229850948440192,0.96865,5.197436720598489,0.10550010565937555,0.8125,0.0015483563765883446,0.5806893110275269,0.91955,19.6984125780873,0.26619612800677617,0.0,0.821,0.8762557148002088,0.591679076854125,0.9649,0.8668203935958445,0.11427037017352631,0.959,0.8663168246857822,0.14413878473918884,0.9649,0.8664051974192262,0.11427037017352631,0.0799,0.8730854699388146,4.044085623025894,0.0878,0.8670201362110674,5.844937691241503,0.07,0.8673507920466363,5.335964115858078,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,,,,,,,,,,,,
15,0.96055,4.69468603702262,0.13229850948440192,0.96865,5.197436720598489,0.10550010565937555,0.8125,0.0015483563765883446,0.5806893110275269,0.91955,19.6984125780873,0.26619612800677617,0.0,0.821,0.8762557148002088,0.591679076854125,0.0956,0.8663747161626816,4.364557304978371,0.959,0.8663168246857822,0.14413878473918884,0.9649,0.8664051974192262,0.11427037017352631,0.0956,0.865976489149034,4.364557304978371,0.0878,0.8670201362110674,5.844937691241503,0.07,0.8673507920466363,5.335964115858078,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,,,,,,,,,,,,
16,0.96055,4.69468603702262,0.13229850948440192,0.96865,5.197436720598489,0.10550010565937555,0.8125,0.0015483563765883446,0.5806893110275269,0.91955,19.6984125780873,0.26619612800677617,0.0,0.821,0.8762557148002088,0.591679076854125,0.0914,0.8685492239892483,6.476010265350342,0.959,0.8663168246857822,0.14413878473918884,0.9649,0.8664051974192262,0.11427037017352631,0.0956,0.865976489149034,4.364557304978371,0.0914,0.8681446174159646,6.476010265350342,0.07,0.8673507920466363,5.335964115858078,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,,,,,,,,,,,,
17,0.96055,4.69468603702262,0.13229850948440192,0.96865,5.197436720598489,0.10550010565937555,0.8125,0.0015483563765883446,0.5806893110275269,0.91955,19.6984125780873,0.26619612800677617,0.0,0.821,0.8762557148002088,0.591679076854125,0.0881,0.8691952838562429,6.154895684719086,0.959,0.8663168246857822,0.14413878473918884,0.9649,0.8664051974192262,0.11427037017352631,0.0956,0.865976489149034,4.364557304978371,0.0914,0.8681446174159646,6.476010265350342,0.0881,0.8687717760913074,6.154895684719086,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,,,,,,,,,,,,
18,0.96055,4.69468603702262,0.13229850948440192,0.9639333333333333,4.462467441800982,0.11828489212566637,0.9375,0.0016136681661009789,0.24760094285011292,0.91865,21.98184200003743,0.27571766681708393,0.0,0.7564,0.7542227730154991,0.9252344232566247,0.7564,0.7547881118953228,0.9252344232566247,0.959,0.8663168246857822,0.14413878473918884,0.9649,0.8664051974192262,0.11427037017352631,0.0956,0.865976489149034,4.364557304978371,0.0914,0.8681446174159646,6.476010265350342,0.0881,0.8687717760913074,6.154895684719086,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,,,,,,,,
19,0.96055,4.69468603702262,0.13229850948440192,0.9639333333333333,4.462467441800982,0.11828489212566637,0.9375,0.0016136681661009789,0.24760094285011292,0.91865,21.98184200003743,0.27571766681708393,0.0,0.7564,0.7542227730154991,0.9252344232566247,0.938,0.7343179723247886,0.21260621158289722,0.938,0.733941834885627,0.21260621158289722,0.9649,0.8664051974192262,0.11427037017352631,0.0956,0.865976489149034,4.364557304978371,0.0914,0.8681446174159646,6.476010265350342,0.0881,0.8687717760913074,6.154895684719086,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,,,,,,,,
20,0.96055,4.69468603702262,0.13229850948440192,0.9639333333333333,4.462467441800982,0.11828489212566637,0.9375,0.0016136681661009789,0.24760094285011292,0.91865,21.98184200003743,0.27571766681708393,0.0,0.7564,0.7542227730154991,0.9252344232566247,0.9451,0.7339240959845483,0.17830839183487115,0.938,0.733941834885627,0.21260621158289722,0.9451,0.7335675698705018,0.17830839183487115,0.0956,0.865976489149034,4.364557304978371,0.0914,0.8681446174159646,6.476010265350342,0.0881,0.8687717760913074,6.154895684719086,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,,,,,,,,
21,0.96055,4.69468603702262,0.13229850948440192,0.9639333333333333,4.462467441800982,0.11828489212566637,0.9375,0.0016136681661009789,0.24760094285011292,0.91865,21.98184200003743,0.27571766681708393,0.0,0.7564,0.7542227730154991,0.9252344232566247,0.9626,0.7330118990503252,0.12033592760475585,0.938,0.733941834885627,0.21260621158289722,0.9451,0.7335675698705018,0.17830839183487115,0.9626,0.732652023434639,0.12033592760475585,0.0914,0.8681446174159646,6.476010265350342,0.0881,0.8687717760913074,6.154895684719086,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,,,,,,,,
22,0.96055,4.69468603702262,0.13229850948440192,0.9639333333333333,4.462467441800982,0.11828489212566637,0.9375,0.0016136681661009789,0.24760094285011292,0.91865,21.98184200003743,0.27571766681708393,0.0,0.7564,0.7542227730154991,0.9252344232566247,0.107,0.7322410163469613,7.383739866018296,0.938,0.733941834885627,0.21260621158289722,0.9451,0.7335675698705018,0.17830839183487115,0.9626,0.732652023434639,0.12033592760475585,0.107,0.7318761497735977,7.383739866018296,0.0881,0.8687717760913074,6.154895684719086,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,,,,,,,,
23,0.96055,4.69468603702262,0.13229850948440192,0.9639333333333333,4.462467441800982,0.11828489212566637,0.9375,0.0016136681661009789,0.24760094285011292,0.91865,21.98184200003743,0.27571766681708393,0.0,0.7564,0.7542227730154991,0.9252344232566247,0.092,0.7351587060838938,6.688955543637276,0.938,0.733941834885627,0.21260621158289722,0.9451,0.7335675698705018,0.17830839183487115,0.9626,0.732652023434639,0.12033592760475585,0.107,0.7318761497735977,7.383739866018296,0.092,0.7347978390753269,6.688955543637276,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,,,,,,,,
24,0.96055,4.69468603702262,0.13229850948440192,0.9645,4.38744881702587,0.11759874838297643,0.9375,0.0015904977917671204,0.11623972654342651,0.9140333333333334,24.077296396251768,0.29210177159737793,0.0,0.6479,0.7443585358560085,1.1871102181915194,0.6479,0.7447098619304597,1.1871102181915194,0.938,0.733941834885627,0.21260621158289722,0.9451,0.7335675698705018,0.17830839183487115,0.9626,0.732652023434639,0.12033592760475585,0.107,0.7318761497735977,7.383739866018296,0.092,0.7347978390753269,6.688955543637276,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,0.9645,4.387094181030989,0.11759874838297643,0.0,,,,
25,0.96055,4.69468603702262,0.13229850948440192,0.9645,4.38744881702587,0.11759874838297643,0.9375,0.0015904977917671204,0.11623972654342651,0.9140333333333334,24.077296396251768,0.29210177159737793,0.0,0.6479,0.7443585358560085,1.1871102181915194,0.8718,0.7331683351658285,0.39058012423687616,0.8718,0.732804459054023,0.39058012423687616,0.9451,0.7335675698705018,0.17830839183487115,0.9626,0.732652023434639,0.12033592760475585,0.107,0.7318761497735977,7.383739866018296,0.092,0.7347978390753269,6.688955543637276,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,0.9645,4.387094181030989,0.11759874838297643,0.0,,,,
26,0.96055,4.69468603702262,0.13229850948440192,0.9645,4.38744881702587,0.11759874838297643,0.9375,0.0015904977917671204,0.11623972654342651,0.9140333333333334,24.077296396251768,0.29210177159737793,0.0,0.6479,0.7443585358560085,1.1871102181915194,0.9067,0.7363552190363407,0.2995215048542013,0.8718,0.732804459054023,0.39058012423687616,0.9067,0.736004033125937,0.2995215048542013,0.9626,0.732652023434639,0.12033592760475585,0.107,0.7318761497735977,7.383739866018296,0.092,0.7347978390753269,6.688955543637276,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,0.9645,4.387094181030989,0.11759874838297643,0.0,,,,
27,0.96055,4.69468603702262,0.13229850948440192,0.9645,4.38744881702587,0.11759874838297643,0.9375,0.0015904977917671204,0.11623972654342651,0.9140333333333334,24.077296396251768,0.29210177159737793,0.0,0.6479,0.7443585358560085,1.1871102181915194,0.9474,0.7361892857588828,0.16771795729655423,0.8718,0.732804459054023,0.39058012423687616,0.9067,0.736004033125937,0.2995215048542013,0.9474,0.7358299898914993,0.16771795729655423,0.107,0.7318761497735977,7.383739866018296,0.092,0.7347978390753269,6.688955543637276,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,0.9645,4.387094181030989,0.11759874838297643,0.0,,,,
28,0.96055,4.69468603702262,0.13229850948440192,0.9645,4.38744881702587,0.11759874838297643,0.9375,0.0015904977917671204,0.11623972654342651,0.9140333333333334,24.077296396251768,0.29210177159737793,0.0,0.6479,0.7443585358560085,1.1871102181915194,0.9614,0.734157491941005,0.13071737745787687,0.8718,0.732804459054023,0.39058012423687616,0.9067,0.736004033125937,0.2995215048542013,0.9474,0.7358299898914993,0.16771795729655423,0.9614,0.7337972158566117,0.13071737745787687,0.092,0.7347978390753269,6.688955543637276,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,0.9645,4.387094181030989,0.11759874838297643,0.0,,,,
29,0.96055,4.69468603702262,0.13229850948440192,0.9645,4.38744881702587,0.11759874838297643,0.9375,0.0015904977917671204,0.11623972654342651,0.9140333333333334,24.077296396251768,0.29210177159737793,0.0,0.6479,0.7443585358560085,1.1871102181915194,0.0905,0.7372052539139986,7.300512400865554,0.8718,0.732804459054023,0.39058012423687616,0.9067,0.736004033125937,0.2995215048542013,0.9474,0.7358299898914993,0.16771795729655423,0.9614,0.7337972158566117,0.13071737745787687,0.0905,0.7368570268154144,7.300512400865554,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,0.9645,4.387094181030989,0.11759874838297643,0.0,,,,
30,0.96055,4.69468603702262,0.13229850948440192,0.96665,4.4151222188957036,0.11203381707532875,1.0,0.0012833024375140667,0.025865621864795685,0.9135333333333333,24.049005633685738,0.2941699928148339,0.0,0.5802,0.744951309170574,1.594477960728109,0.5802,0.7454827888868749,1.594477960728109,0.8718,0.732804459054023,0.39058012423687616,0.9067,0.736004033125937,0.2995215048542013,0.9474,0.7358299898914993,0.16771795729655423,0.9614,0.7337972158566117,0.13071737745787687,0.0905,0.7368570268154144,7.300512400865554,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,0.9645,4.387094181030989,0.11759874838297643,0.0,0.96665,4.414674780797213,0.11203381707532875,0.0
31,0.96055,4.69468603702262,0.13229850948440192,0.96665,4.4151222188957036,0.11203381707532875,1.0,0.0012833024375140667,0.025865621864795685,0.9135333333333333,24.049005633685738,0.2941699928148339,0.0,0.5802,0.744951309170574,1.594477960728109,0.8055,0.7384065776132047,0.5994023108202964,0.8055,0.7380409007892013,0.5994023108202964,0.9067,0.736004033125937,0.2995215048542013,0.9474,0.7358299898914993,0.16771795729655423,0.9614,0.7337972158566117,0.13071737745787687,0.0905,0.7368570268154144,7.300512400865554,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,0.9645,4.387094181030989,0.11759874838297643,0.0,0.96665,4.414674780797213,0.11203381707532875,0.0
32,0.96055,4.69468603702262,0.13229850948440192,0.96665,4.4151222188957036,0.11203381707532875,1.0,0.0012833024375140667,0.025865621864795685,0.9135333333333333,24.049005633685738,0.2941699928148339,0.0,0.5802,0.744951309170574,1.594477960728109,0.8721,0.7346151629462838,0.4091812741709873,0.8055,0.7380409007892013,0.5994023108202964,0.8721,0.7342635770328343,0.4091812741709873,0.9474,0.7358299898914993,0.16771795729655423,0.9614,0.7337972158566117,0.13071737745787687,0.0905,0.7368570268154144,7.300512400865554,0.96755,5.2188849351368845,0.10689010951318778,0.00010236119851469994,0.96865,5.197050743736327,0.10550010565937555,0.0,0.9639333333333333,4.462001744192094,0.11828489212566637,0.0,0.9645,4.387094181030989,0.11759874838297643,0.0,0.96665,4.414674780797213,0.11203381707532875,0.0
