,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp000,Time_Exp/eval_phase/train_stream/Task000/Exp000,Loss_Exp/eval_phase/train_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/train_stream/Task000,Time_Stream/eval_phase/train_stream/Task000,Loss_Stream/eval_phase/train_stream/Task000,Top1_Acc_MB/train_phase/train_stream/Task000,Time_MB/train_phase/train_stream/Task000,Loss_MB/train_phase/train_stream/Task000,Top1_Acc_Epoch/train_phase/train_stream/Task000,Time_Epoch/train_phase/train_stream/Task000,Loss_Epoch/train_phase/train_stream/Task000,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c1951b0>/train_phase/train_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Time_Exp/eval_phase/test_stream/Task000/Exp000,Loss_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/test_stream/Task000,Time_Stream/eval_phase/test_stream/Task000,Loss_Stream/eval_phase/test_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Time_Exp/eval_phase/test_stream/Task000/Exp001,Loss_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Time_Exp/eval_phase/test_stream/Task000/Exp002,Loss_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Time_Exp/eval_phase/test_stream/Task000/Exp003,Loss_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Time_Exp/eval_phase/test_stream/Task000/Exp004,Loss_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Time_Exp/eval_phase/test_stream/Task000/Exp005,Loss_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp001,Time_Exp/eval_phase/train_stream/Task000/Exp001,Loss_Exp/eval_phase/train_stream/Task000/Exp001,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c1951b0>/train_phase/train_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp002,Time_Exp/eval_phase/train_stream/Task000/Exp002,Loss_Exp/eval_phase/train_stream/Task000/Exp002,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c1951b0>/train_phase/train_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp003,Time_Exp/eval_phase/train_stream/Task000/Exp003,Loss_Exp/eval_phase/train_stream/Task000/Exp003,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c1951b0>/train_phase/train_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp004,Time_Exp/eval_phase/train_stream/Task000/Exp004,Loss_Exp/eval_phase/train_stream/Task000/Exp004,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c1951b0>/train_phase/train_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp005,Time_Exp/eval_phase/train_stream/Task000/Exp005,Loss_Exp/eval_phase/train_stream/Task000/Exp005,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c1951b0>/train_phase/train_stream/Task000/Exp005
0,0.96055,4.4820495317690074,0.13229850948440192,0.96055,4.4823984280228615,0.13229850948440192,1.0,0.001056099310517311,0.02349812164902687,0.9135666666666666,9.246768216136843,0.2848613283096502,0.0,0.9592,0.7444512001238763,0.1327952549702786,0.9592,0.7448133355937898,0.1327952549702786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.96055,4.4820495317690074,0.13229850948440192,0.96055,4.4823984280228615,0.13229850948440192,1.0,0.001056099310517311,0.02349812164902687,0.9135666666666666,9.246768216136843,0.2848613283096502,0.0,0.9592,0.7444512001238763,0.1327952549702786,0.1305,0.7339868787676096,3.3460440310835837,0.1305,0.7336291926912963,3.3460440310835837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.96055,4.4820495317690074,0.13229850948440192,0.96055,4.4823984280228615,0.13229850948440192,1.0,0.001056099310517311,0.02349812164902687,0.9135666666666666,9.246768216136843,0.2848613283096502,0.0,0.9592,0.7444512001238763,0.1327952549702786,0.0856,0.7369037508033216,3.440139733552933,0.1305,0.7336291926912963,3.3460440310835837,0.0856,0.7365403948351741,3.440139733552933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.96055,4.4820495317690074,0.13229850948440192,0.96055,4.4823984280228615,0.13229850948440192,1.0,0.001056099310517311,0.02349812164902687,0.9135666666666666,9.246768216136843,0.2848613283096502,0.0,0.9592,0.7444512001238763,0.1327952549702786,0.107,0.7355713658034801,3.414127568602562,0.1305,0.7336291926912963,3.3460440310835837,0.0856,0.7365403948351741,3.440139733552933,0.107,0.7352148490026593,3.414127568602562,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.96055,4.4820495317690074,0.13229850948440192,0.96055,4.4823984280228615,0.13229850948440192,1.0,0.001056099310517311,0.02349812164902687,0.9135666666666666,9.246768216136843,0.2848613283096502,0.0,0.9592,0.7444512001238763,0.1327952549702786,0.0647,0.733063749037683,3.4336560094356536,0.1305,0.7336291926912963,3.3460440310835837,0.0856,0.7365403948351741,3.440139733552933,0.107,0.7352148490026593,3.414127568602562,0.0647,0.7326962621882558,3.4336560094356536,,,,,,,,,,,,,,,,,,,,,,,
5,0.96055,4.4820495317690074,0.13229850948440192,0.96055,4.4823984280228615,0.13229850948440192,1.0,0.001056099310517311,0.02349812164902687,0.9135666666666666,9.246768216136843,0.2848613283096502,0.0,0.9592,0.7444512001238763,0.1327952549702786,0.0588,0.7328528338111937,3.474345756173134,0.1305,0.7336291926912963,3.3460440310835837,0.0856,0.7365403948351741,3.440139733552933,0.107,0.7352148490026593,3.414127568602562,0.0647,0.7326962621882558,3.4336560094356536,0.0588,0.7324952478520572,3.474345756173134,,,,,,,,,,,,,,,,,,,,
6,0.96055,4.4820495317690074,0.13229850948440192,0.9703833333333334,4.408812019973993,0.10126992081505402,1.0,0.0011240807361900806,0.040517739951610565,0.9226166666666666,12.013402625918388,0.2547316370099783,0.0,0.9378,0.745439677964896,0.18806754982986604,0.9378,0.7458057338371873,0.18806754982986604,0.1305,0.7336291926912963,3.3460440310835837,0.0856,0.7365403948351741,3.440139733552933,0.107,0.7352148490026593,3.414127568602562,0.0647,0.7326962621882558,3.4336560094356536,0.0588,0.7324952478520572,3.474345756173134,0.9703833333333334,4.408287721220404,0.10126992081505402,0.0021341051906347275,,,,,,,,,,,,,,,,
7,0.96055,4.4820495317690074,0.13229850948440192,0.9703833333333334,4.408812019973993,0.10126992081505402,1.0,0.0011240807361900806,0.040517739951610565,0.9226166666666666,12.013402625918388,0.2547316370099783,0.0,0.9378,0.745439677964896,0.18806754982986604,0.9674,0.7352593126706779,0.10629626603156794,0.9674,0.7348912060260773,0.10629626603156794,0.0856,0.7365403948351741,3.440139733552933,0.107,0.7352148490026593,3.414127568602562,0.0647,0.7326962621882558,3.4336560094356536,0.0588,0.7324952478520572,3.474345756173134,0.9703833333333334,4.408287721220404,0.10126992081505402,0.0021341051906347275,,,,,,,,,,,,,,,,
8,0.96055,4.4820495317690074,0.13229850948440192,0.9703833333333334,4.408812019973993,0.10126992081505402,1.0,0.0011240807361900806,0.040517739951610565,0.9226166666666666,12.013402625918388,0.2547316370099783,0.0,0.9378,0.745439677964896,0.18806754982986604,0.0826,0.7312052389606833,4.551729214787483,0.9674,0.7348912060260773,0.10629626603156794,0.0826,0.7307759006507695,4.551729214787483,0.107,0.7352148490026593,3.414127568602562,0.0647,0.7326962621882558,3.4336560094356536,0.0588,0.7324952478520572,3.474345756173134,0.9703833333333334,4.408287721220404,0.10126992081505402,0.0021341051906347275,,,,,,,,,,,,,,,,
9,0.96055,4.4820495317690074,0.13229850948440192,0.9703833333333334,4.408812019973993,0.10126992081505402,1.0,0.0011240807361900806,0.040517739951610565,0.9226166666666666,12.013402625918388,0.2547316370099783,0.0,0.9378,0.745439677964896,0.18806754982986604,0.0858,0.7334032882936299,3.9160437643527986,0.9674,0.7348912060260773,0.10629626603156794,0.0826,0.7307759006507695,4.551729214787483,0.0858,0.7330498211085796,3.9160437643527986,0.0647,0.7326962621882558,3.4336560094356536,0.0588,0.7324952478520572,3.474345756173134,0.9703833333333334,4.408287721220404,0.10126992081505402,0.0021341051906347275,,,,,,,,,,,,,,,,
10,0.96055,4.4820495317690074,0.13229850948440192,0.9703833333333334,4.408812019973993,0.10126992081505402,1.0,0.0011240807361900806,0.040517739951610565,0.9226166666666666,12.013402625918388,0.2547316370099783,0.0,0.9378,0.745439677964896,0.18806754982986604,0.0821,0.7383606359362602,5.828972142934799,0.9674,0.7348912060260773,0.10629626603156794,0.0826,0.7307759006507695,4.551729214787483,0.0858,0.7330498211085796,3.9160437643527986,0.0821,0.7380003286525607,5.828972142934799,0.0588,0.7324952478520572,3.474345756173134,0.9703833333333334,4.408287721220404,0.10126992081505402,0.0021341051906347275,,,,,,,,,,,,,,,,
11,0.96055,4.4820495317690074,0.13229850948440192,0.9703833333333334,4.408812019973993,0.10126992081505402,1.0,0.0011240807361900806,0.040517739951610565,0.9226166666666666,12.013402625918388,0.2547316370099783,0.0,0.9378,0.745439677964896,0.18806754982986604,0.0662,0.7319528586231172,5.1715972429513934,0.9674,0.7348912060260773,0.10629626603156794,0.0826,0.7307759006507695,4.551729214787483,0.0858,0.7330498211085796,3.9160437643527986,0.0821,0.7380003286525607,5.828972142934799,0.0662,0.731560992076993,5.1715972429513934,0.9703833333333334,4.408287721220404,0.10126992081505402,0.0021341051906347275,,,,,,,,,,,,,,,,
12,0.96055,4.4820495317690074,0.13229850948440192,0.9680333333333333,4.374076181091368,0.10602952075438225,1.0,0.001084459014236927,0.05916004627943039,0.9193,14.172481074929237,0.2681795150239331,0.0,0.9277,0.7447705240920186,0.22859507978544572,0.9277,0.74512555077672,0.22859507978544572,0.9674,0.7348912060260773,0.10629626603156794,0.0826,0.7307759006507695,4.551729214787483,0.0858,0.7330498211085796,3.9160437643527986,0.0821,0.7380003286525607,5.828972142934799,0.0662,0.731560992076993,5.1715972429513934,0.9703833333333334,4.408287721220404,0.10126992081505402,0.0021341051906347275,0.9680333333333333,4.373683804180473,0.10602952075438225,0.0023669027723371983,,,,,,,,,,,,
13,0.96055,4.4820495317690074,0.13229850948440192,0.9680333333333333,4.374076181091368,0.10602952075438225,1.0,0.001084459014236927,0.05916004627943039,0.9193,14.172481074929237,0.2681795150239331,0.0,0.9277,0.7447705240920186,0.22859507978544572,0.9578,0.7261098679155111,0.14149560433870648,0.9578,0.7257440323010087,0.14149560433870648,0.0826,0.7307759006507695,4.551729214787483,0.0858,0.7330498211085796,3.9160437643527986,0.0821,0.7380003286525607,5.828972142934799,0.0662,0.731560992076993,5.1715972429513934,0.9703833333333334,4.408287721220404,0.10126992081505402,0.0021341051906347275,0.9680333333333333,4.373683804180473,0.10602952075438225,0.0023669027723371983,,,,,,,,,,,,
14,0.96055,4.4820495317690074,0.13229850948440192,0.9680333333333333,4.374076181091368,0.10602952075438225,1.0,0.001084459014236927,0.05916004627943039,0.9193,14.172481074929237,0.2681795150239331,0.0,0.9277,0.7447705240920186,0.22859507978544572,0.9653,0.7297871131449938,0.11631764313617168,0.9578,0.7257440323010087,0.14149560433870648,0.9653,0.7294443165883422,0.11631764313617168,0.0858,0.7330498211085796,3.9160437643527986,0.0821,0.7380003286525607,5.828972142934799,0.0662,0.731560992076993,5.1715972429513934,0.9703833333333334,4.408287721220404,0.10126992081505402,0.0021341051906347275,0.9680333333333333,4.373683804180473,0.10602952075438225,0.0023669027723371983,,,,,,,,,,,,
15,0.96055,4.4820495317690074,0.13229850948440192,0.9680333333333333,4.374076181091368,0.10602952075438225,1.0,0.001084459014236927,0.05916004627943039,0.9193,14.172481074929237,0.2681795150239331,0.0,0.9277,0.7447705240920186,0.22859507978544572,0.1002,0.730377902276814,4.453138158321381,0.9578,0.7257440323010087,0.14149560433870648,0.9653,0.7294443165883422,0.11631764313617168,0.1002,0.7300252462737262,4.453138158321381,0.0821,0.7380003286525607,5.828972142934799,0.0662,0.731560992076993,5.1715972429513934,0.9703833333333334,4.408287721220404,0.10126992081505402,0.0021341051906347275,0.9680333333333333,4.373683804180473,0.10602952075438225,0.0023669027723371983,,,,,,,,,,,,
16,0.96055,4.4820495317690074,0.13229850948440192,0.9680333333333333,4.374076181091368,0.10602952075438225,1.0,0.001084459014236927,0.05916004627943039,0.9193,14.172481074929237,0.2681795150239331,0.0,0.9277,0.7447705240920186,0.22859507978544572,0.0978,0.7290908978320658,6.021757479906082,0.9578,0.7257440323010087,0.14149560433870648,0.9653,0.7294443165883422,0.11631764313617168,0.1002,0.7300252462737262,4.453138158321381,0.0978,0.7287441319786012,6.021757479906082,0.0662,0.731560992076993,5.1715972429513934,0.9703833333333334,4.408287721220404,0.10126992081505402,0.0021341051906347275,0.9680333333333333,4.373683804180473,0.10602952075438225,0.0023669027723371983,,,,,,,,,,,,
