,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp000,Time_Exp/eval_phase/train_stream/Task000/Exp000,Loss_Exp/eval_phase/train_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/train_stream/Task000,Time_Stream/eval_phase/train_stream/Task000,Loss_Stream/eval_phase/train_stream/Task000,Top1_Acc_MB/train_phase/train_stream/Task000,Time_MB/train_phase/train_stream/Task000,Loss_MB/train_phase/train_stream/Task000,Top1_Acc_Epoch/train_phase/train_stream/Task000,Time_Epoch/train_phase/train_stream/Task000,Loss_Epoch/train_phase/train_stream/Task000,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c194700>/train_phase/train_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Time_Exp/eval_phase/test_stream/Task000/Exp000,Loss_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/test_stream/Task000,Time_Stream/eval_phase/test_stream/Task000,Loss_Stream/eval_phase/test_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Time_Exp/eval_phase/test_stream/Task000/Exp001,Loss_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Time_Exp/eval_phase/test_stream/Task000/Exp002,Loss_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Time_Exp/eval_phase/test_stream/Task000/Exp003,Loss_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Time_Exp/eval_phase/test_stream/Task000/Exp004,Loss_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Time_Exp/eval_phase/test_stream/Task000/Exp005,Loss_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp001,Time_Exp/eval_phase/train_stream/Task000/Exp001,Loss_Exp/eval_phase/train_stream/Task000/Exp001,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c194700>/train_phase/train_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp002,Time_Exp/eval_phase/train_stream/Task000/Exp002,Loss_Exp/eval_phase/train_stream/Task000/Exp002,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c194700>/train_phase/train_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp003,Time_Exp/eval_phase/train_stream/Task000/Exp003,Loss_Exp/eval_phase/train_stream/Task000/Exp003,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c194700>/train_phase/train_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp004,Time_Exp/eval_phase/train_stream/Task000/Exp004,Loss_Exp/eval_phase/train_stream/Task000/Exp004,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c194700>/train_phase/train_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp005,Time_Exp/eval_phase/train_stream/Task000/Exp005,Loss_Exp/eval_phase/train_stream/Task000/Exp005,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c194700>/train_phase/train_stream/Task000/Exp005
0,0.9653333333333334,5.528379887808114,0.11988446799630764,0.9653333333333334,5.529093020129949,0.11988446799630764,0.9375,0.0014792252331972122,0.24692313373088837,0.91575,10.812871016096324,0.279430671454221,0.0,0.9599,1.1772393831051886,0.12997260461382212,0.9599,1.17765431990847,0.12997260461382212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.9653333333333334,5.528379887808114,0.11988446799630764,0.9653333333333334,5.529093020129949,0.11988446799630764,0.9375,0.0014792252331972122,0.24692313373088837,0.91575,10.812871016096324,0.279430671454221,0.0,0.9599,1.1772393831051886,0.12997260461382212,0.1231,0.9081713990308344,3.5586702680587767,0.1231,0.9077501017600298,3.5586702680587767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.9653333333333334,5.528379887808114,0.11988446799630764,0.9653333333333334,5.529093020129949,0.11988446799630764,0.9375,0.0014792252331972122,0.24692313373088837,0.91575,10.812871016096324,0.279430671454221,0.0,0.9599,1.1772393831051886,0.12997260461382212,0.1133,0.9093310190364718,3.198430526852608,0.1231,0.9077501017600298,3.5586702680587767,0.1133,0.9089125511236489,3.198430526852608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.9653333333333334,5.528379887808114,0.11988446799630764,0.9653333333333334,5.529093020129949,0.11988446799630764,0.9375,0.0014792252331972122,0.24692313373088837,0.91575,10.812871016096324,0.279430671454221,0.0,0.9599,1.1772393831051886,0.12997260461382212,0.076,0.9075190778821707,4.1459192511439324,0.1231,0.9077501017600298,3.5586702680587767,0.1133,0.9089125511236489,3.198430526852608,0.076,0.9071079110726714,4.1459192511439324,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.9653333333333334,5.528379887808114,0.11988446799630764,0.9653333333333334,5.529093020129949,0.11988446799630764,0.9375,0.0014792252331972122,0.24692313373088837,0.91575,10.812871016096324,0.279430671454221,0.0,0.9599,1.1772393831051886,0.12997260461382212,0.0851,0.9141024691052735,4.760910359323025,0.1231,0.9077501017600298,3.5586702680587767,0.1133,0.9089125511236489,3.198430526852608,0.076,0.9071079110726714,4.1459192511439324,0.0851,0.9136946517974138,4.760910359323025,,,,,,,,,,,,,,,,,,,,,,,
5,0.9653333333333334,5.528379887808114,0.11988446799630764,0.9653333333333334,5.529093020129949,0.11988446799630764,0.9375,0.0014792252331972122,0.24692313373088837,0.91575,10.812871016096324,0.279430671454221,0.0,0.9599,1.1772393831051886,0.12997260461382212,0.0706,0.9109077551402152,4.571688032746315,0.1231,0.9077501017600298,3.5586702680587767,0.1133,0.9089125511236489,3.198430526852608,0.076,0.9071079110726714,4.1459192511439324,0.0851,0.9136946517974138,4.760910359323025,0.0706,0.9104182971641421,4.571688032746315,,,,,,,,,,,,,,,,,,,,
6,0.9653333333333334,5.528379887808114,0.11988446799630764,0.9680166666666666,5.252986137755215,0.10706484467974708,1.0,0.0014687944203615189,0.024882744997739792,0.92315,14.418381095863879,0.25715431749466805,0.0,0.9471,0.7917332910001278,0.181222507220391,0.9471,0.7922432599589229,0.181222507220391,0.1231,0.9077501017600298,3.5586702680587767,0.1133,0.9089125511236489,3.198430526852608,0.076,0.9071079110726714,4.1459192511439324,0.0851,0.9136946517974138,4.760910359323025,0.0706,0.9104182971641421,4.571688032746315,0.9680166666666666,5.252431099303067,0.10706484467974708,0.03240865422412753,,,,,,,,,,,,,,,,
7,0.9653333333333334,5.528379887808114,0.11988446799630764,0.9680166666666666,5.252986137755215,0.10706484467974708,1.0,0.0014687944203615189,0.024882744997739792,0.92315,14.418381095863879,0.25715431749466805,0.0,0.9471,0.7917332910001278,0.181222507220391,0.9628,0.7729549258947372,0.11578046223061392,0.9628,0.7725944300182164,0.11578046223061392,0.1133,0.9089125511236489,3.198430526852608,0.076,0.9071079110726714,4.1459192511439324,0.0851,0.9136946517974138,4.760910359323025,0.0706,0.9104182971641421,4.571688032746315,0.9680166666666666,5.252431099303067,0.10706484467974708,0.03240865422412753,,,,,,,,,,,,,,,,
8,0.9653333333333334,5.528379887808114,0.11988446799630764,0.9680166666666666,5.252986137755215,0.10706484467974708,1.0,0.0014687944203615189,0.024882744997739792,0.92315,14.418381095863879,0.25715431749466805,0.0,0.9471,0.7917332910001278,0.181222507220391,0.1074,0.7759161749854684,3.920428383350372,0.9628,0.7725944300182164,0.11578046223061392,0.1074,0.7755597387440503,3.920428383350372,0.076,0.9071079110726714,4.1459192511439324,0.0851,0.9136946517974138,4.760910359323025,0.0706,0.9104182971641421,4.571688032746315,0.9680166666666666,5.252431099303067,0.10706484467974708,0.03240865422412753,,,,,,,,,,,,,,,,
9,0.9653333333333334,5.528379887808114,0.11988446799630764,0.9680166666666666,5.252986137755215,0.10706484467974708,1.0,0.0014687944203615189,0.024882744997739792,0.92315,14.418381095863879,0.25715431749466805,0.0,0.9471,0.7917332910001278,0.181222507220391,0.0983,0.7790098767727613,4.7376302254199985,0.9628,0.7725944300182164,0.11578046223061392,0.1074,0.7755597387440503,3.920428383350372,0.0983,0.7785837203264236,4.7376302254199985,0.0851,0.9136946517974138,4.760910359323025,0.0706,0.9104182971641421,4.571688032746315,0.9680166666666666,5.252431099303067,0.10706484467974708,0.03240865422412753,,,,,,,,,,,,,,,,
