,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp000,Time_Exp/eval_phase/train_stream/Task000/Exp000,Loss_Exp/eval_phase/train_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/train_stream/Task000,Time_Stream/eval_phase/train_stream/Task000,Loss_Stream/eval_phase/train_stream/Task000,Top1_Acc_MB/train_phase/train_stream/Task000,Time_MB/train_phase/train_stream/Task000,Loss_MB/train_phase/train_stream/Task000,Top1_Acc_Epoch/train_phase/train_stream/Task000,Time_Epoch/train_phase/train_stream/Task000,Loss_Epoch/train_phase/train_stream/Task000,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c195000>/train_phase/train_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Time_Exp/eval_phase/test_stream/Task000/Exp000,Loss_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/test_stream/Task000,Time_Stream/eval_phase/test_stream/Task000,Loss_Stream/eval_phase/test_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Time_Exp/eval_phase/test_stream/Task000/Exp001,Loss_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Time_Exp/eval_phase/test_stream/Task000/Exp002,Loss_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Time_Exp/eval_phase/test_stream/Task000/Exp003,Loss_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Time_Exp/eval_phase/test_stream/Task000/Exp004,Loss_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Time_Exp/eval_phase/test_stream/Task000/Exp005,Loss_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp001,Time_Exp/eval_phase/train_stream/Task000/Exp001,Loss_Exp/eval_phase/train_stream/Task000/Exp001,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c195000>/train_phase/train_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp002,Time_Exp/eval_phase/train_stream/Task000/Exp002,Loss_Exp/eval_phase/train_stream/Task000/Exp002,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c195000>/train_phase/train_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp003,Time_Exp/eval_phase/train_stream/Task000/Exp003,Loss_Exp/eval_phase/train_stream/Task000/Exp003,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c195000>/train_phase/train_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp004,Time_Exp/eval_phase/train_stream/Task000/Exp004,Loss_Exp/eval_phase/train_stream/Task000/Exp004,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c195000>/train_phase/train_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp005,Time_Exp/eval_phase/train_stream/Task000/Exp005,Loss_Exp/eval_phase/train_stream/Task000/Exp005,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c195000>/train_phase/train_stream/Task000/Exp005
10,0.9661,4.50701683294028,0.11232967026813033,0.9687,4.397849156986922,0.10410838610868571,1.0,0.0014374740421772003,0.06099851056933403,0.923,15.247588087804615,0.25057670378287633,0.0,0.9505,0.7436548210680485,0.16925719337625197,0.1449,0.7336102589033544,3.809136305451393,0.9666,0.7349918936379254,0.10845484271165333,0.0931,0.7339261453598738,4.504701669812203,0.1035,0.7330113598145545,4.823729294240475,0.1449,0.7332592932507396,3.809136305451393,0.1298,0.7343608848750591,3.2588671019673345,0.9687,4.397509270813316,0.10410838610868571,0.0,,,,,,,,,,,,,,,,
11,0.9661,4.50701683294028,0.11232967026813033,0.9687,4.397849156986922,0.10410838610868571,1.0,0.0014374740421772003,0.06099851056933403,0.923,15.247588087804615,0.25057670378287633,0.0,0.9505,0.7436548210680485,0.16925719337625197,0.1182,0.7339877057820559,4.0552283725142475,0.9666,0.7349918936379254,0.10845484271165333,0.0931,0.7339261453598738,4.504701669812203,0.1035,0.7330113598145545,4.823729294240475,0.1449,0.7332592932507396,3.809136305451393,0.1182,0.7336351801641285,4.0552283725142475,0.9687,4.397509270813316,0.10410838610868571,0.0,,,,,,,,,,,,,,,,
12,0.9661,4.50701683294028,0.11232967026813033,0.9687,4.440671837888658,0.108682639838662,0.9375,0.0015758569352328777,0.13190631568431854,0.9184166666666667,17.403427762910724,0.2706754528927927,0.0,0.9067,0.7536224178038538,0.29949675416341054,0.9067,0.7539766738191247,0.29949675416341054,0.9666,0.7349918936379254,0.10845484271165333,0.0931,0.7339261453598738,4.504701669812203,0.1035,0.7330113598145545,4.823729294240475,0.1449,0.7332592932507396,3.809136305451393,0.1182,0.7336351801641285,4.0552283725142475,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,,,,,,,,,,,,
13,0.9661,4.50701683294028,0.11232967026813033,0.9687,4.440671837888658,0.108682639838662,0.9375,0.0015758569352328777,0.13190631568431854,0.9184166666666667,17.403427762910724,0.2706754528927927,0.0,0.9067,0.7536224178038538,0.29949675416341054,0.9392,0.7358659752644598,0.18511574117001145,0.9392,0.7354994090273976,0.18511574117001145,0.0931,0.7339261453598738,4.504701669812203,0.1035,0.7330113598145545,4.823729294240475,0.1449,0.7332592932507396,3.809136305451393,0.1182,0.7336351801641285,4.0552283725142475,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,,,,,,,,,,,,
14,0.9661,4.50701683294028,0.11232967026813033,0.9687,4.440671837888658,0.108682639838662,0.9375,0.0015758569352328777,0.13190631568431854,0.9184166666666667,17.403427762910724,0.2706754528927927,0.0,0.9067,0.7536224178038538,0.29949675416341054,0.964,0.735146633349359,0.11573281827273604,0.9392,0.7354994090273976,0.18511574117001145,0.964,0.7347878571599722,0.11573281827273604,0.1035,0.7330113598145545,4.823729294240475,0.1449,0.7332592932507396,3.809136305451393,0.1182,0.7336351801641285,4.0552283725142475,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,,,,,,,,,,,,
15,0.9661,4.50701683294028,0.11232967026813033,0.9687,4.440671837888658,0.108682639838662,0.9375,0.0015758569352328777,0.13190631568431854,0.9184166666666667,17.403427762910724,0.2706754528927927,0.0,0.9067,0.7536224178038538,0.29949675416341054,0.1431,0.7346987249329686,5.152726075053215,0.9392,0.7354994090273976,0.18511574117001145,0.964,0.7347878571599722,0.11573281827273604,0.1431,0.7343511092476547,5.152726075053215,0.1449,0.7332592932507396,3.809136305451393,0.1182,0.7336351801641285,4.0552283725142475,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,,,,,,,,,,,,
16,0.9661,4.50701683294028,0.11232967026813033,0.9687,4.440671837888658,0.108682639838662,0.9375,0.0015758569352328777,0.13190631568431854,0.9184166666666667,17.403427762910724,0.2706754528927927,0.0,0.9067,0.7536224178038538,0.29949675416341054,0.1102,0.7327778828330338,5.143969334661961,0.9392,0.7354994090273976,0.18511574117001145,0.964,0.7347878571599722,0.11573281827273604,0.1431,0.7343511092476547,5.152726075053215,0.1102,0.7324292971752584,5.143969334661961,0.1182,0.7336351801641285,4.0552283725142475,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,,,,,,,,,,,,
17,0.9661,4.50701683294028,0.11232967026813033,0.9687,4.440671837888658,0.108682639838662,0.9375,0.0015758569352328777,0.13190631568431854,0.9184166666666667,17.403427762910724,0.2706754528927927,0.0,0.9067,0.7536224178038538,0.29949675416341054,0.1139,0.7343873297795653,4.406182592511177,0.9392,0.7354994090273976,0.18511574117001145,0.964,0.7347878571599722,0.11573281827273604,0.1431,0.7343511092476547,5.152726075053215,0.1102,0.7324292971752584,5.143969334661961,0.1139,0.7340320642106235,4.406182592511177,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,,,,,,,,,,,,
18,0.9661,4.50701683294028,0.11232967026813033,0.9689,4.407860920298845,0.10624857198318448,0.875,0.0013672932982444763,0.31746113300323486,0.9165,19.614626901224256,0.2790291155975933,0.0,0.8187,0.7471820153295994,0.5703180066496134,0.8187,0.7475283509120345,0.5703180066496134,0.9392,0.7354994090273976,0.18511574117001145,0.964,0.7347878571599722,0.11573281827273604,0.1431,0.7343511092476547,5.152726075053215,0.1102,0.7324292971752584,5.143969334661961,0.1139,0.7340320642106235,4.406182592511177,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,,,,,,,,
19,0.9661,4.50701683294028,0.11232967026813033,0.9689,4.407860920298845,0.10624857198318448,0.875,0.0013672932982444763,0.31746113300323486,0.9165,19.614626901224256,0.2790291155975933,0.0,0.8187,0.7471820153295994,0.5703180066496134,0.8918,0.7346237311139703,0.3241274745541159,0.8918,0.7342609646730125,0.3241274745541159,0.964,0.7347878571599722,0.11573281827273604,0.1431,0.7343511092476547,5.152726075053215,0.1102,0.7324292971752584,5.143969334661961,0.1139,0.7340320642106235,4.406182592511177,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,,,,,,,,
20,0.9661,4.50701683294028,0.11232967026813033,0.9689,4.407860920298845,0.10624857198318448,0.875,0.0013672932982444763,0.31746113300323486,0.9165,19.614626901224256,0.2790291155975933,0.0,0.8187,0.7471820153295994,0.5703180066496134,0.9453,0.7381950910203159,0.18134574948868248,0.8918,0.7342609646730125,0.3241274745541159,0.9453,0.7378392945975065,0.18134574948868248,0.1431,0.7343511092476547,5.152726075053215,0.1102,0.7324292971752584,5.143969334661961,0.1139,0.7340320642106235,4.406182592511177,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,,,,,,,,
21,0.9661,4.50701683294028,0.11232967026813033,0.9689,4.407860920298845,0.10624857198318448,0.875,0.0013672932982444763,0.31746113300323486,0.9165,19.614626901224256,0.2790291155975933,0.0,0.8187,0.7471820153295994,0.5703180066496134,0.9629,0.735201801173389,0.1171445547757321,0.8918,0.7342609646730125,0.3241274745541159,0.9453,0.7378392945975065,0.18134574948868248,0.9629,0.7348477249033749,0.1171445547757321,0.1102,0.7324292971752584,5.143969334661961,0.1139,0.7340320642106235,4.406182592511177,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,,,,,,,,
22,0.9661,4.50701683294028,0.11232967026813033,0.9689,4.407860920298845,0.10624857198318448,0.875,0.0013672932982444763,0.31746113300323486,0.9165,19.614626901224256,0.2790291155975933,0.0,0.8187,0.7471820153295994,0.5703180066496134,0.1081,0.734532019123435,7.331995419561863,0.8918,0.7342609646730125,0.3241274745541159,0.9453,0.7378392945975065,0.18134574948868248,0.9629,0.7348477249033749,0.1171445547757321,0.1081,0.7341901627369225,7.331995419561863,0.1139,0.7340320642106235,4.406182592511177,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,,,,,,,,
23,0.9661,4.50701683294028,0.11232967026813033,0.9689,4.407860920298845,0.10624857198318448,0.875,0.0013672932982444763,0.31746113300323486,0.9165,19.614626901224256,0.2790291155975933,0.0,0.8187,0.7471820153295994,0.5703180066496134,0.1096,0.735659047961235,5.2205801355838775,0.8918,0.7342609646730125,0.3241274745541159,0.9453,0.7378392945975065,0.18134574948868248,0.9629,0.7348477249033749,0.1171445547757321,0.1081,0.7341901627369225,7.331995419561863,0.1096,0.735307902097702,5.2205801355838775,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,,,,,,,,
24,0.9661,4.50701683294028,0.11232967026813033,0.9669666666666666,4.395927187055349,0.11079534019590938,1.0,0.0011800499632954597,0.07449843734502792,0.9141833333333333,22.148387912195176,0.2952941346136853,0.0,0.7199,0.7556573459878564,0.9841969760786742,0.7199,0.7560084122233093,0.9841969760786742,0.8918,0.7342609646730125,0.3241274745541159,0.9453,0.7378392945975065,0.18134574948868248,0.9629,0.7348477249033749,0.1171445547757321,0.1081,0.7341901627369225,7.331995419561863,0.1096,0.735307902097702,5.2205801355838775,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,0.9669666666666666,4.39527930598706,0.11079534019590938,0.0,,,,
25,0.9661,4.50701683294028,0.11232967026813033,0.9669666666666666,4.395927187055349,0.11079534019590938,1.0,0.0011800499632954597,0.07449843734502792,0.9141833333333333,22.148387912195176,0.2952941346136853,0.0,0.7199,0.7556573459878564,0.9841969760786742,0.7038,0.7358428379520774,0.7386939557362348,0.7038,0.7354544322006404,0.7386939557362348,0.9453,0.7378392945975065,0.18134574948868248,0.9629,0.7348477249033749,0.1171445547757321,0.1081,0.7341901627369225,7.331995419561863,0.1096,0.735307902097702,5.2205801355838775,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,0.9669666666666666,4.39527930598706,0.11079534019590938,0.0,,,,
26,0.9661,4.50701683294028,0.11232967026813033,0.9669666666666666,4.395927187055349,0.11079534019590938,1.0,0.0011800499632954597,0.07449843734502792,0.9141833333333333,22.148387912195176,0.2952941346136853,0.0,0.7199,0.7556573459878564,0.9841969760786742,0.8831,0.7320596049539745,0.35082225349964574,0.7038,0.7354544322006404,0.7386939557362348,0.8831,0.7317087291739881,0.35082225349964574,0.9629,0.7348477249033749,0.1171445547757321,0.1081,0.7341901627369225,7.331995419561863,0.1096,0.735307902097702,5.2205801355838775,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,0.9669666666666666,4.39527930598706,0.11079534019590938,0.0,,,,
27,0.9661,4.50701683294028,0.11232967026813033,0.9669666666666666,4.395927187055349,0.11079534019590938,1.0,0.0011800499632954597,0.07449843734502792,0.9141833333333333,22.148387912195176,0.2952941346136853,0.0,0.7199,0.7556573459878564,0.9841969760786742,0.9531,0.7340748780407012,0.1567740627436433,0.7038,0.7354544322006404,0.7386939557362348,0.8831,0.7317087291739881,0.35082225349964574,0.9531,0.7337286621332169,0.1567740627436433,0.1081,0.7341901627369225,7.331995419561863,0.1096,0.735307902097702,5.2205801355838775,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,0.9669666666666666,4.39527930598706,0.11079534019590938,0.0,,,,
28,0.9661,4.50701683294028,0.11232967026813033,0.9669666666666666,4.395927187055349,0.11079534019590938,1.0,0.0011800499632954597,0.07449843734502792,0.9141833333333333,22.148387912195176,0.2952941346136853,0.0,0.7199,0.7556573459878564,0.9841969760786742,0.962,0.7361159827560186,0.12189899370503554,0.7038,0.7354544322006404,0.7386939557362348,0.8831,0.7317087291739881,0.35082225349964574,0.9531,0.7337286621332169,0.1567740627436433,0.962,0.7357607171870768,0.12189899370503554,0.1096,0.735307902097702,5.2205801355838775,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,0.9669666666666666,4.39527930598706,0.11079534019590938,0.0,,,,
29,0.9661,4.50701683294028,0.11232967026813033,0.9669666666666666,4.395927187055349,0.11079534019590938,1.0,0.0011800499632954597,0.07449843734502792,0.9141833333333333,22.148387912195176,0.2952941346136853,0.0,0.7199,0.7556573459878564,0.9841969760786742,0.0965,0.7342509613372386,7.395726665258407,0.7038,0.7354544322006404,0.7386939557362348,0.8831,0.7317087291739881,0.35082225349964574,0.9531,0.7337286621332169,0.1567740627436433,0.962,0.7357607171870768,0.12189899370503554,0.0965,0.7338839252479374,7.395726665258407,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,0.9669666666666666,4.39527930598706,0.11079534019590938,0.0,,,,
30,0.9661,4.50701683294028,0.11232967026813033,0.96545,4.445005591958761,0.11043619794140493,0.9375,0.0011648102663457394,0.4227529466152191,0.9125333333333333,24.471591752022505,0.30104207755122336,0.0,0.642,0.7522138240747154,1.2464838857064025,0.642,0.7525959401391447,1.2464838857064025,0.7038,0.7354544322006404,0.7386939557362348,0.8831,0.7317087291739881,0.35082225349964574,0.9531,0.7337286621332169,0.1567740627436433,0.962,0.7357607171870768,0.12189899370503554,0.0965,0.7338839252479374,7.395726665258407,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,0.9669666666666666,4.39527930598706,0.11079534019590938,0.0,0.96545,4.444358070846647,0.11043619794140493,0.0
31,0.9661,4.50701683294028,0.11232967026813033,0.96545,4.445005591958761,0.11043619794140493,0.9375,0.0011648102663457394,0.4227529466152191,0.9125333333333333,24.471591752022505,0.30104207755122336,0.0,0.642,0.7522138240747154,1.2464838857064025,0.6567,0.7380174421705306,0.9255879712780006,0.6567,0.7376617160625756,0.9255879712780006,0.8831,0.7317087291739881,0.35082225349964574,0.9531,0.7337286621332169,0.1567740627436433,0.962,0.7357607171870768,0.12189899370503554,0.0965,0.7338839252479374,7.395726665258407,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,0.9669666666666666,4.39527930598706,0.11079534019590938,0.0,0.96545,4.444358070846647,0.11043619794140493,0.0
32,0.9661,4.50701683294028,0.11232967026813033,0.96545,4.445005591958761,0.11043619794140493,0.9375,0.0011648102663457394,0.4227529466152191,0.9125333333333333,24.471591752022505,0.30104207755122336,0.0,0.642,0.7522138240747154,1.2464838857064025,0.8379,0.7345969439484179,0.4961214898759499,0.6567,0.7376617160625756,0.9255879712780006,0.8379,0.7342490782029927,0.4961214898759499,0.9531,0.7337286621332169,0.1567740627436433,0.962,0.7357607171870768,0.12189899370503554,0.0965,0.7338839252479374,7.395726665258407,0.9687,4.397509270813316,0.10410838610868571,0.0,0.9687,4.439959384966642,0.108682639838662,0.0,0.9689,4.407229888718575,0.10624857198318448,0.0,0.9669666666666666,4.39527930598706,0.11079534019590938,0.0,0.96545,4.444358070846647,0.11043619794140493,0.0
