Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Time_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Time_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Time_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Stream/eval_phase/test_stream/Task000,Time_Stream/eval_phase/test_stream/Task000,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp000,Time_Exp/eval_phase/train_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/train_stream/Task000,Time_Stream/eval_phase/train_stream/Task000,Top1_Acc_MB/train_phase/train_stream/Task000,Time_MB/train_phase/train_stream/Task000,Top1_Acc_Epoch/train_phase/train_stream/Task000,Time_Epoch/train_phase/train_stream/Task000,<eval.metrics.ProjectionOverheadMetric object at 0x7fda66660190>/train_phase/train_stream/Task000/Exp000,experience,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp001,Time_Exp/eval_phase/train_stream/Task000/Exp001,<eval.metrics.ProjectionOverheadMetric object at 0x7fda66660190>/train_phase/train_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp002,Time_Exp/eval_phase/train_stream/Task000/Exp002,<eval.metrics.ProjectionOverheadMetric object at 0x7fda66660190>/train_phase/train_stream/Task000/Exp002
0.9364,0.613133865990676,0.1243,0.5988911860622466,0.1147,0.5945732219843194,0.3918,1.8094765830319375,0.9368833333333333,3.716182713978924,0.9368833333333333,3.7167730239452794,0.84375,0.0016412980621680617,0.833,7.64553550304845,0.0,1,,,,,,
0.9295,0.6203115639509633,0.9472,0.5963162480620667,0.1068,0.6095013719750568,0.6611666666666667,1.8287259080680087,0.9368833333333333,3.716182713978924,0.9451666666666667,3.6174205319257453,0.84375,0.0030711309518665075,0.84615,12.539111825055443,0.0,2,0.9451666666666667,3.616810851963237,0.001135920058004558,,,
0.9131,0.6138351210393012,0.9288,0.5995870499173179,0.9438,0.5951679049758241,0.9285666666666667,1.8107330929487944,0.9368833333333333,3.716182713978924,0.94315,3.8088805839652196,0.9375,0.0014888549922034144,0.8392,16.086685316986404,0.0,3,0.9451666666666667,3.616810851963237,0.001135920058004558,0.94315,3.80832075397484,0.001312072272412479
